Date,CUSIP,Name,MV%
2023-02-08,031100100,"AMETEK, Inc.",0.014665266886145629
2023-02-08,N07059210,ASML Holding NV ADR,0.021745395016232908
2023-02-08,002824100,Abbott Laboratories,0.02561006189957775
2023-02-08,00724F101,Adobe Inc.,0.017585885699318037
2023-02-08,007903107,"Advanced Micro Devices, Inc.",0.01794501985975564
2023-02-08,009066101,"Airbnb, Inc. Class A",0.009703170436678068
2023-02-08,02079K305,Alphabet Inc. Class A,0.01928962329649129
2023-02-08,023135106,"Amazon.com, Inc.",0.024618960432875828
2023-02-08,024013104,"American Assets Trust, Inc.",0.008619137828312145
2023-02-08,032095101,Amphenol Corporation Class A,0.014444654534840309
2023-02-08,037833100,Apple Inc.,0.02139105915393065
2023-02-08,053484101,"AvalonBay Communities, Inc.",0.011916183813720473
2023-02-08,060505104,Bank of America Corp,0.015767399057848287
2023-02-08,09260D107,Blackstone Group Inc.,0.013969691371266631
2023-02-08,09857L108,Booking Holdings Inc.,0.023206210226326254
2023-02-08,14448C104,Carrier Global Corp.,0.013058916969645264
2023-02-08,150870103,Celanese Corporation,0.007972556901800867
2023-02-08,15135B101,Centene Corporation,0.01804285866247544
2023-02-08,171779309,Ciena Corporation,0.01598879061996191
2023-02-08,22052L104,Corteva Inc,0.005752270890547627
2023-02-08,22160K105,Costco Wholesale Corporation,0.015840713225654113
2023-02-08,22788C105,"CrowdStrike Holdings, Inc. Class A",0.006572930245706938
2023-02-08,22822V101,Crown Castle International Corp,0.007842415026449112
2023-02-08,235851102,Danaher Corporation,0.020052566370375904
2023-02-08,23804L103,Datadog Inc Class A,0.009604935193371583
2023-02-08,244199105,Deere & Company,0.00891723380876597
2023-02-08,28176E108,Edwards Lifesciences Corporation,0.014409658400291937
2023-02-08,518439104,Estee Lauder Companies Inc. Class A,0.014881532061362519
2023-02-08,30303M102,"Facebook, Inc. Class A",0.014543819362970733
2023-02-08,313745101,Federal Realty Investment Trust,0.0141803380264447
2023-02-08,36266G107,"GE HealthCare Technologies, Inc.",0.0038369980644675367
2023-02-08,369604301,General Electric Company,0.013445077441802449
2023-02-08,38141G104,"Goldman Sachs Group, Inc.",0.012306609439775741
2023-02-08,438516106,Honeywell International Inc.,0.017968737943131197
2023-02-08,452327109,"Illumina, Inc.",0.008412059138414203
2023-02-08,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.001006972760534214
2023-02-08,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0016197195335270471
2023-02-08,46137V373,Invesco S&P 500 Equal Weight Consumer Staples ETF,0.0010278747487078312
2023-02-08,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0028007570523442354
2023-02-08,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.00431239867972307
2023-02-08,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.0041279034329008745
2023-02-08,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0009005489685580143
2023-02-08,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0014120940290267873
2023-02-08,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.004717027815073557
2023-02-08,46625H100,JPMorgan Chase & Co.,0.015014544713376448
2023-02-08,46982L108,Jacobs Engineering Group Inc.,0.01642986494855691
2023-02-08,478160104,Johnson & Johnson,0.017445545731633042
2023-02-08,538034109,"Live Nation Entertainment, Inc.",0.011682625626705266
2023-02-08,539439109,Lloyds Banking Group plc Sponsored ADR,0.020082422447662483
2023-02-08,55261F104,M&T Bank Corporation,0.024544552635865365
2023-02-08,57636Q104,Mastercard Incorporated Class A,0.014175895157800864
2023-02-08,594918104,Microsoft Corporation,0.021513149184263267
2023-02-08,693475105,"PNC Financial Services Group, Inc.",0.011042920893818142
2023-02-08,701094104,Parker-Hannifin Corporation,0.010586029952851083
2023-02-08,743315103,Progressive Corporation,0.018915684130695918
2023-02-08,75513E101,Raytheon Technologies Corporation,0.015751951545332793
2023-02-08,75886F107,"Regeneron Pharmaceuticals, Inc.",0.014347376217087884
2023-02-08,776696106,"Roper Technologies, Inc.",0.01930396350943709
2023-02-08,78410G104,SBA Communications Corp. Class A,0.012407045611856557
2023-02-08,81762P102,"ServiceNow, Inc.",0.01902832793877349
2023-02-08,824348106,Sherwin-Williams Company,0.019317046048797554
2023-02-08,863667101,Stryker Corporation,0.011366662479120696
2023-02-08,872590104,"T-Mobile US, Inc.",0.012477270277159285
2023-02-08,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.010439620343080358
2023-02-08,883556102,Thermo Fisher Scientific Inc.,0.02375485665756233
2023-02-08,CASHUSD,U.S. Dollar,0.04018935640858183
2023-02-08,907818108,Union Pacific Corporation,0.020104923868547883
2023-02-08,91324P102,UnitedHealth Group Incorporated,0.024067292850961947
2023-02-08,92826C839,Visa Inc. Class A,0.010384829519928064
2023-02-08,929160109,Vulcan Materials Company,0.010377379170971476
2023-02-08,931142103,Walmart Inc.,0.013034638401302331
2023-02-08,79466L302,"salesforce.com, inc.",0.015768547368513155
