Date,CUSIP,Name,MV%
2023-02-01,031100100,"AMETEK, Inc.",0.014482958599115948
2023-02-01,N07059210,ASML Holding NV ADR,0.02195779999796999
2023-02-01,002824100,Abbott Laboratories,0.02563167210006747
2023-02-01,00724F101,Adobe Inc.,0.017600628783147745
2023-02-01,007903107,"Advanced Micro Devices, Inc.",0.017689513220575354
2023-02-01,009066101,"Airbnb, Inc. Class A",0.00937573055771819
2023-02-01,02079K305,Alphabet Inc. Class A,0.01922916103187835
2023-02-01,023135106,"Amazon.com, Inc.",0.02552056655328296
2023-02-01,024013104,"American Assets Trust, Inc.",0.009101499415666799
2023-02-01,032095101,Amphenol Corporation Class A,0.014222858356704142
2023-02-01,037833100,Apple Inc.,0.020197599586090024
2023-02-01,053484101,"AvalonBay Communities, Inc.",0.011521753071017105
2023-02-01,060505104,Bank of America Corp,0.015304950873761287
2023-02-01,09260D107,Blackstone Group Inc.,0.014156087159170534
2023-02-01,09857L108,Booking Holdings Inc.,0.023084307766375222
2023-02-01,14448C104,Carrier Global Corp.,0.013189307097950909
2023-02-01,150870103,Celanese Corporation,0.008088915283764283
2023-02-01,15135B101,Centene Corporation,0.01833826713780717
2023-02-01,171779309,Ciena Corporation,0.01662687765788836
2023-02-01,22052L104,Corteva Inc,0.005912109522490969
2023-02-01,22160K105,Costco Wholesale Corporation,0.016061668639670727
2023-02-01,22788C105,"CrowdStrike Holdings, Inc. Class A",0.006257777216346289
2023-02-01,22822V101,Crown Castle International Corp,0.008042207806329627
2023-02-01,235851102,Danaher Corporation,0.02019855692757324
2023-02-01,23804L103,Datadog Inc Class A,0.009478354867982382
2023-02-01,244199105,Deere & Company,0.009211836392528169
2023-02-01,28176E108,Edwards Lifesciences Corporation,0.014831781474761021
2023-02-01,518439104,Estee Lauder Companies Inc. Class A,0.015902116220362333
2023-02-01,30303M102,"Facebook, Inc. Class A",0.011974804815186972
2023-02-01,313745101,Federal Realty Investment Trust,0.014351762364866759
2023-02-01,36266G107,"GE HealthCare Technologies, Inc.",0.0037759705487300467
2023-02-01,369604301,General Electric Company,0.013319721278594092
2023-02-01,38141G104,"Goldman Sachs Group, Inc.",0.011834682382883006
2023-02-01,438516106,Honeywell International Inc.,0.018117754988278778
2023-02-01,452327109,"Illumina, Inc.",0.009050409741301928
2023-02-01,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0010114245351763658
2023-02-01,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0016247028827977368
2023-02-01,46137V373,Invesco S&P 500 Equal Weight Consumer Staples ETF,0.001033375970876025
2023-02-01,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0027408282153990734
2023-02-01,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.004261019072331911
2023-02-01,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.004077047703360075
2023-02-01,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0009120228251162392
2023-02-01,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0013940510037569707
2023-02-01,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.004694802633691696
2023-02-01,46625H100,JPMorgan Chase & Co.,0.01449284213865394
2023-02-01,46982L108,Jacobs Engineering Group Inc.,0.01670741569562427
2023-02-01,478160104,Johnson & Johnson,0.01734508602554336
2023-02-01,538034109,"Live Nation Entertainment, Inc.",0.011513177448716747
2023-02-01,539439109,Lloyds Banking Group plc Sponsored ADR,0.019884656790541258
2023-02-01,55261F104,M&T Bank Corporation,0.023525251163334836
2023-02-01,57636Q104,Mastercard Incorporated Class A,0.014123133038255322
2023-02-01,594918104,Microsoft Corporation,0.020107204976181844
2023-02-01,693475105,"PNC Financial Services Group, Inc.",0.011109880494308392
2023-02-01,701094104,Parker-Hannifin Corporation,0.009750293783947199
2023-02-01,743315103,Progressive Corporation,0.018604785613261385
2023-02-01,75513E101,Raytheon Technologies Corporation,0.015659355994111314
2023-02-01,75886F107,"Regeneron Pharmaceuticals, Inc.",0.014308884253364967
2023-02-01,776696106,"Roper Technologies, Inc.",0.01930732594143051
2023-02-01,78410G104,SBA Communications Corp. Class A,0.012588730379585729
2023-02-01,81762P102,"ServiceNow, Inc.",0.019166111330814705
2023-02-01,824348106,Sherwin-Williams Company,0.019677008074463403
2023-02-01,863667101,Stryker Corporation,0.011659947336671776
2023-02-01,872590104,"T-Mobile US, Inc.",0.012919619957024078
2023-02-01,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.010347297326353897
2023-02-01,883556102,Thermo Fisher Scientific Inc.,0.0237593278978226
2023-02-01,CASHUSD,U.S. Dollar,0.043888727557210426
2023-02-01,907818108,Union Pacific Corporation,0.01990600146051212
2023-02-01,91324P102,UnitedHealth Group Incorporated,0.024415578742725794
2023-02-01,92826C839,Visa Inc. Class A,0.010274161830509334
2023-02-01,929160109,Vulcan Materials Company,0.010166009210271639
2023-02-01,931142103,Walmart Inc.,0.013264653917784874
2023-02-01,79466L302,"salesforce.com, inc.",0.015754011447803945
