Date,CUSIP,Name,MV%
2023-02-14,031100100,"AMETEK, Inc.",0.014592269230019828
2023-02-14,N07059210,ASML Holding NV ADR,0.02220863559949117
2023-02-14,002824100,Abbott Laboratories,0.02490582152783366
2023-02-14,00724F101,Adobe Inc.,0.017549710899437514
2023-02-14,007903107,"Advanced Micro Devices, Inc.",0.01819666236243882
2023-02-14,009066101,"Airbnb, Inc. Class A",0.010070766226773015
2023-02-14,02079K305,Alphabet Inc. Class A,0.018363723765246146
2023-02-14,023135106,"Amazon.com, Inc.",0.024512173450905596
2023-02-14,024013104,"American Assets Trust, Inc.",0.00840183223733481
2023-02-14,032095101,Amphenol Corporation Class A,0.01433482721218707
2023-02-14,037833100,Apple Inc.,0.021553120037106317
2023-02-14,053484101,"AvalonBay Communities, Inc.",0.01180649199609249
2023-02-14,060505104,Bank of America Corp,0.015374293067509046
2023-02-14,09260D107,Blackstone Group Inc.,0.014275083399262596
2023-02-14,09857L108,Booking Holdings Inc.,0.02362619210080363
2023-02-14,14448C104,Carrier Global Corp.,0.013068187352164626
2023-02-14,150870103,Celanese Corporation,0.008003867963588245
2023-02-14,15135B101,Centene Corporation,0.018141384993690456
2023-02-14,171779309,Ciena Corporation,0.01585878616038605
2023-02-14,22052L104,Corteva Inc,0.0057752898847685885
2023-02-14,22160K105,Costco Wholesale Corporation,0.015808835743407357
2023-02-14,22788C105,"CrowdStrike Holdings, Inc. Class A",0.006672375880482718
2023-02-14,22822V101,Crown Castle International Corp,0.007596506400565951
2023-02-14,235851102,Danaher Corporation,0.019599685846615558
2023-02-14,23804L103,Datadog Inc Class A,0.009924247735405655
2023-02-14,244199105,Deere & Company,0.008945126682438579
2023-02-14,28176E108,Edwards Lifesciences Corporation,0.014122773555202054
2023-02-14,518439104,Estee Lauder Companies Inc. Class A,0.014658460020470674
2023-02-14,30303M102,"Facebook, Inc. Class A",0.014218645028205457
2023-02-14,313745101,Federal Realty Investment Trust,0.014289070062370658
2023-02-14,36266G107,"GE HealthCare Technologies, Inc.",0.003967076594829501
2023-02-14,369604301,General Electric Company,0.013692724641181233
2023-02-14,38141G104,"Goldman Sachs Group, Inc.",0.012187410024176107
2023-02-14,438516106,Honeywell International Inc.,0.01784528842840085
2023-02-14,452327109,"Illumina, Inc.",0.00901174089726086
2023-02-14,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0009968365823139092
2023-02-14,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.001640182108732668
2023-02-14,46137V373,Invesco S&P 500 Equal Weight Consumer Staples ETF,0.0010321720290527327
2023-02-14,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0027791526913419767
2023-02-14,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.004295653907063416
2023-02-14,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.004139232748944743
2023-02-14,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.00089755039663764
2023-02-14,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0014013434455416867
2023-02-14,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.004761666574954867
2023-02-14,46625H100,JPMorgan Chase & Co.,0.015060795126438509
2023-02-14,46982L108,Jacobs Engineering Group Inc.,0.016567475628512785
2023-02-14,478160104,Johnson & Johnson,0.017263585295152678
2023-02-14,538034109,"Live Nation Entertainment, Inc.",0.011198072150891813
2023-02-14,539439109,Lloyds Banking Group plc Sponsored ADR,0.019988034289475334
2023-02-14,55261F104,M&T Bank Corporation,0.02479089595811566
2023-02-14,57636Q104,Mastercard Incorporated Class A,0.014149039525081744
2023-02-14,594918104,Microsoft Corporation,0.021933423416908817
2023-02-14,693475105,"PNC Financial Services Group, Inc.",0.011004253059579904
2023-02-14,701094104,Parker-Hannifin Corporation,0.010587931290504006
2023-02-14,743315103,Progressive Corporation,0.019022681358005254
2023-02-14,75513E101,Raytheon Technologies Corporation,0.016338252796208597
2023-02-14,75886F107,"Regeneron Pharmaceuticals, Inc.",0.01442229849201522
2023-02-14,776696106,"Roper Technologies, Inc.",0.01923586869959766
2023-02-14,78410G104,SBA Communications Corp. Class A,0.012161594796369234
2023-02-14,81762P102,"ServiceNow, Inc.",0.018904532299524067
2023-02-14,824348106,Sherwin-Williams Company,0.019009022507313785
2023-02-14,863667101,Stryker Corporation,0.01120634941441084
2023-02-14,872590104,"T-Mobile US, Inc.",0.012785776955267867
2023-02-14,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.010837970211261993
2023-02-14,883556102,Thermo Fisher Scientific Inc.,0.023417279979477654
2023-02-14,CASHUSD,U.S. Dollar,0.04036511417144148
2023-02-14,907818108,Union Pacific Corporation,0.019786388676717212
2023-02-14,91324P102,UnitedHealth Group Incorporated,0.02452524497101733
2023-02-14,92826C839,Visa Inc. Class A,0.010339572408381074
2023-02-14,929160109,Vulcan Materials Company,0.01039271899642157
2023-02-14,931142103,Walmart Inc.,0.013513138072289835
2023-02-14,79466L302,"salesforce.com, inc.",0.015785916191947077
