Date,CUSIP,Name,MV%
2023-02-28,031100100,"AMETEK, Inc.",0.014787160983727192
2023-02-28,N07059210,ASML Holding NV ADR,0.020927746319721857
2023-02-28,002824100,Abbott Laboratories,0.02441000116415197
2023-02-28,00724F101,Adobe Inc.,0.015547817296749962
2023-02-28,007903107,"Advanced Micro Devices, Inc.",0.017193181581460906
2023-02-28,009066101,"Airbnb, Inc. Class A",0.010615366377976217
2023-02-28,02079K305,Alphabet Inc. Class A,0.018052311309464317
2023-02-28,023135106,"Amazon.com, Inc.",0.023942760620020775
2023-02-28,024013104,"American Assets Trust, Inc.",0.00829823441185562
2023-02-28,032095101,Amphenol Corporation Class A,0.014225568904944245
2023-02-28,037833100,Apple Inc.,0.021432690776039594
2023-02-28,053484101,"AvalonBay Communities, Inc.",0.011689426756279977
2023-02-28,060505104,Bank of America Corp,0.015300080996160762
2023-02-28,09260D107,Blackstone Group Inc.,0.013842742211384186
2023-02-28,09857L108,Booking Holdings Inc.,0.024940199195498426
2023-02-28,14448C104,Carrier Global Corp.,0.01347566900565646
2023-02-28,150870103,Celanese Corporation,0.00787538877743115
2023-02-28,15135B101,Centene Corporation,0.017476207953359107
2023-02-28,171779309,Ciena Corporation,0.01613199502117067
2023-02-28,22052L104,Corteva Inc,0.005979154433798766
2023-02-28,22160K105,Costco Wholesale Corporation,0.015719806988281515
2023-02-28,22788C105,"CrowdStrike Holdings, Inc. Class A",0.007155386626556352
2023-02-28,22822V101,Crown Castle International Corp,0.007382682917843376
2023-02-28,235851102,Danaher Corporation,0.019567187026503095
2023-02-28,23804L103,Datadog Inc Class A,0.009181347272320627
2023-02-28,244199105,Deere & Company,0.009468806077175242
2023-02-28,28176E108,Edwards Lifesciences Corporation,0.01532916001491938
2023-02-28,518439104,Estee Lauder Companies Inc. Class A,0.014409783077177241
2023-02-28,30303M102,"Facebook, Inc. Class A",0.014322856573528905
2023-02-28,313745101,Federal Realty Investment Trust,0.014319440494626193
2023-02-28,36266G107,"GE HealthCare Technologies, Inc.",0.004291272671174735
2023-02-28,369604301,General Electric Company,0.01434922531481099
2023-02-28,38141G104,"Goldman Sachs Group, Inc.",0.011913363432778386
2023-02-28,438516106,Honeywell International Inc.,0.017569091421044403
2023-02-28,452327109,"Illumina, Inc.",0.008716929933894153
2023-02-28,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0009796100314523456
2023-02-28,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0016150007073566786
2023-02-28,46137V373,Invesco S&P 500 Equal Weight Consumer Staples ETF,0.0010575022768455765
2023-02-28,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0027851206597635444
2023-02-28,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.004255403842696264
2023-02-28,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.004187759834011168
2023-02-28,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0009099756627454214
2023-02-28,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0013733766471181984
2023-02-28,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.004691956140817152
2023-02-28,46625H100,JPMorgan Chase & Co.,0.015581201704208278
2023-02-28,46982L108,Jacobs Engineering Group Inc.,0.016699967544846282
2023-02-28,478160104,Johnson & Johnson,0.016874695745911418
2023-02-28,538034109,"Live Nation Entertainment, Inc.",0.010680610661812301
2023-02-28,539439109,Lloyds Banking Group plc Sponsored ADR,0.020256726787823958
2023-02-28,55261F104,M&T Bank Corporation,0.02477048218455917
2023-02-28,57636Q104,Mastercard Incorporated Class A,0.01404279456762066
2023-02-28,594918104,Microsoft Corporation,0.020772837022703862
2023-02-28,693475105,"PNC Financial Services Group, Inc.",0.01114601612223543
2023-02-28,701094104,Parker-Hannifin Corporation,0.010926794199263904
2023-02-28,743315103,Progressive Corporation,0.0202593241370723
2023-02-28,75513E101,Raytheon Technologies Corporation,0.016338766606984377
2023-02-28,75886F107,"Regeneron Pharmaceuticals, Inc.",0.015027754573883452
2023-02-28,776696106,"Roper Technologies, Inc.",0.020039961053815537
2023-02-28,78409V104,"S&P Global, Inc.",0.014930805689983357
2023-02-28,78410G104,SBA Communications Corp. Class A,0.011349075192547433
2023-02-28,81762P102,"ServiceNow, Inc.",0.018301572141134065
2023-02-28,824348106,Sherwin-Williams Company,0.018747497482194623
2023-02-28,863667101,Stryker Corporation,0.011503546892681198
2023-02-28,872590104,"T-Mobile US, Inc.",0.01273800770309864
2023-02-28,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.00995556908875458
2023-02-28,883556102,Thermo Fisher Scientific Inc.,0.0229424988388384
2023-02-28,CASHUSD,U.S. Dollar,0.028302496596131186
2023-02-28,907818108,Union Pacific Corporation,0.02077438978584146
2023-02-28,91324P102,UnitedHealth Group Incorporated,0.024477489896523305
2023-02-28,92826C839,Visa Inc. Class A,0.010245441734486726
2023-02-28,929160109,Vulcan Materials Company,0.01047029595283917
2023-02-28,931142103,Walmart Inc.,0.013642915711604087
2023-02-28,79466L302,"salesforce.com, inc.",0.015704759301875357
