Date,CUSIP,Name,MV%
2022-07-21,031100100,"AMETEK, Inc.",0.01575330213633515
2022-07-21,N07059210,ASML Holding NV ADR,0.01539130406877984
2022-07-21,002824100,Abbott Laboratories,0.024662544603020517
2022-07-21,00724F101,Adobe Inc.,0.014507667183240739
2022-07-21,009066101,"Airbnb, Inc. Class A",0.009361512986323138
2022-07-21,02079K305,Alphabet Inc. Class A,0.016226618725213336
2022-07-21,023135106,"Amazon.com, Inc.",0.022816138746922385
2022-07-21,024013104,"American Assets Trust, Inc.",0.009850454472189655
2022-07-21,032095101,Amphenol Corporation Class A,0.014791214360195228
2022-07-21,037833100,Apple Inc.,0.014991670009568709
2022-07-21,053484101,"AvalonBay Communities, Inc.",0.01112901382220771
2022-07-21,060505104,Bank of America Corp,0.012750469412945203
2022-07-21,09260D107,Blackstone Group Inc.,0.011807086100230006
2022-07-21,09857L108,Booking Holdings Inc.,0.018173514949680572
2022-07-21,14448C104,Carrier Global Corp.,0.011513945435206386
2022-07-21,150870103,Celanese Corporation,0.007846678513726741
2022-07-21,15135B101,Centene Corporation,0.028900737597016637
2022-07-21,171779309,Ciena Corporation,0.011746005667316487
2022-07-21,22052L104,Corteva Inc,0.005199557001065736
2022-07-21,22788C105,"CrowdStrike Holdings, Inc. Class A",0.011265252706029686
2022-07-21,22822V101,Crown Castle International Corp,0.006629256362823796
2022-07-21,235851102,Danaher Corporation,0.022191157058939464
2022-07-21,23804L103,Datadog Inc Class A,0.012211190497816545
2022-07-21,244199105,Deere & Company,0.007187509380834744
2022-07-21,256677105,Dollar General Corporation,0.014368291966780775
2022-07-21,25960P109,"Douglas Emmett, Inc",0.009949979815131689
2022-07-21,28176E108,Edwards Lifesciences Corporation,0.01133946032306147
2022-07-21,518439104,Estee Lauder Companies Inc. Class A,0.013041963858122643
2022-07-21,30303M102,"Facebook, Inc. Class A",0.015076904461259834
2022-07-21,313745101,Federal Realty Investment Trust,0.012774552473970817
2022-07-21,369604301,General Electric Company,0.011602443943489079
2022-07-21,38141G104,"Goldman Sachs Group, Inc.",0.013438915714308526
2022-07-21,438516106,Honeywell International Inc.,0.019672767099939835
2022-07-21,452327109,"Illumina, Inc.",0.009106717890475246
2022-07-21,458140100,Intel Corporation,0.008760046697349907
2022-07-21,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0008434038401604237
2022-07-21,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0018766480499965328
2022-07-21,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0024886870440163646
2022-07-21,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.0033754744537438488
2022-07-21,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.003659660250466253
2022-07-21,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0007012612713728282
2022-07-21,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0014775106950493358
2022-07-21,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.0035948332482476295
2022-07-21,46625H100,JPMorgan Chase & Co.,0.0126015858577185
2022-07-21,469814107,Jacobs Engineering Group Inc.,0.014464851275689604
2022-07-21,478160104,Johnson & Johnson,0.011669541593771404
2022-07-21,502431109,L3Harris Technologies Inc,0.004452258340201398
2022-07-21,539439109,Lloyds Banking Group plc Sponsored ADR,0.0144505178097875
2022-07-21,539830109,Lockheed Martin Corporation,0.005047650645604232
2022-07-21,55261F104,M&T Bank Corporation,0.02713688398958438
2022-07-21,57636Q104,Mastercard Incorporated Class A,0.017231664324408376
2022-07-21,594918104,Microsoft Corporation,0.018792451037193892
2022-07-21,62944T105,"NVR, Inc.",0.012921917533304923
2022-07-21,666807102,Northrop Grumman Corporation,0.005796113013601215
2022-07-21,693475105,"PNC Financial Services Group, Inc.",0.011467482299202934
2022-07-21,701094104,Parker-Hannifin Corporation,0.010280501023903963
2022-07-21,743315103,Progressive Corporation,0.015793776438070596
2022-07-21,75513E101,Raytheon Technologies Corporation,0.009965108007856086
2022-07-21,75886F107,"Regeneron Pharmaceuticals, Inc.",0.01429299160036834
2022-07-21,776696106,"Roper Technologies, Inc.",0.01991474722577822
2022-07-21,78410G104,SBA Communications Corp. Class A,0.014101774650304036
2022-07-21,81762P102,"ServiceNow, Inc.",0.01633057183187958
2022-07-21,824348106,Sherwin-Williams Company,0.016386344624944205
2022-07-21,863667101,Stryker Corporation,0.00880931976033219
2022-07-21,872590104,"T-Mobile US, Inc.",0.02041386405328019
2022-07-21,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.010091597296554553
2022-07-21,883556102,Thermo Fisher Scientific Inc.,0.024480424436761412
2022-07-21,CASHUSD,U.S. Dollar,0.06954913494850329
2022-07-21,907818108,Union Pacific Corporation,0.01924601298791789
2022-07-21,91324P102,UnitedHealth Group Incorporated,0.029658069684012446
2022-07-21,92826C839,Visa Inc. Class A,0.013192706506451499
2022-07-21,929160109,Vulcan Materials Company,0.009103680898690047
2022-07-21,931142103,Walmart Inc.,0.012791412035843788
2022-07-21,79466L302,"salesforce.com, inc.",0.014993302037864493
