Date,CUSIP,Name,MV%
2025-05-06,N07059210,ASML Holding NV,0.025927239731869483
2025-05-06,02005N100,Ally Financial Inc,0.016162800787681137
2025-05-06,02079K305,Alphabet Inc,0.032632755260630336
2025-05-06,023135106,Amazon.com Inc.,0.033364551028326146
2025-05-06,031100100,Ametek Inc,0.010205290942301746
2025-05-06,03769M106,Apollo Global Management Inc,0.015324347278506279
2025-05-06,037833100,Apple Inc,0.029048436841186635
2025-05-06,09857L108,Booking Holdings Inc,0.0212794869518528
2025-05-06,11135F101,Broadcom Inc,0.026805306029280617
2025-05-06,15135B101,Centene Corp.,0.009348123379163032
2025-05-06,125523100,Cigna Group (The),0.020984287177707023
2025-05-06,81369Y852,Communication Services Select Sector SPDR Fund,0.005533475763603558
2025-05-06,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002646503176612717
2025-05-06,81369Y308,Consumer Staples Select Sector SPDR Fund,0.001592807131566087
2025-05-06,22160K105,Costco Wholesale Corp,0.01353728909120299
2025-05-06,22788C105,Crowdstrike Holdings Inc,0.009134643014672214
2025-05-06,23804L103,Datadog Inc,0.009399442756222516
2025-05-06,24703L202,Dell Technologies Inc,0.01829829487400757
2025-05-06,253868103,Digital Realty Trust Inc,0.018029950179503762
2025-05-06,26884L109,EQT Corp,0.011401712564110194
2025-05-06,00B8KQN82,Eaton Corporation plc,0.01505305532660508
2025-05-06,81369Y506,Energy Select Sector SPDR Fund,0.0004978597880517633
2025-05-06,001158514,Ferrari N.V.,0.017101203420972443
2025-05-06,81369Y605,Financial Select Sector SPDR Fund,0.007497657937432633
2025-05-06,00BWT6H89,Flutter Entertainment Plc,0.01719702020167507
2025-05-06,369604301,GE Aerospace,0.021281465530245458
2025-05-06,36828A101,GE Vernova Inc.,0.014058026191919825
2025-05-06,38141G104,"Goldman Sachs Group, Inc.",0.014153018564958847
2025-05-06,81369Y209,Health Care Select Sector SPDR Fund,0.006644560887132972
2025-05-06,437076102,"Home Depot, Inc.",0.019628260232224422
2025-05-06,81369Y704,Industrial Select Sector SPDR Fund,0.005776768770229533
2025-05-06,46625H100,JPMorgan Chase & Co.,0.014126998198076276
2025-05-06,532457108,Lilly(Eli) & Co,0.019969214631700344
2025-05-06,548661107,"Lowe`s Cos., Inc.",0.019534185012711165
2025-05-06,81369Y100,Materials Select Sector SPDR Fund,0.0017248669341799997
2025-05-06,580135101,McDonald`s Corp,0.012405294928305366
2025-05-06,30303M102,Meta Platforms Inc,0.03328757196273692
2025-05-06,594918104,Microsoft Corporation,0.03750852889530469
2025-05-06,67066G104,NVIDIA Corp,0.022932795300831785
2025-05-06,62944T105,NVR Inc.,0.028693879715261213
2025-05-06,68389X105,Oracle Corp.,0.02191770214463351
2025-05-06,743315103,Progressive Corp.,0.03566235037342505
2025-05-06,74762E102,"Quanta Services, Inc.",0.015057702924808661
2025-05-06,81369Y860,Real Estate Select Sector SPDR Fund,0.0001285766802351766
2025-05-06,776696106,Roper Technologies Inc,0.020547845760593923
2025-05-06,78409V104,S&P Global Inc,0.02895872067719469
2025-05-06,79466L302,Salesforce Inc,0.018310506412524737
2025-05-06,81762P102,ServiceNow Inc,0.017904774180880965
2025-05-06,824348106,Sherwin-Williams Co.,0.021069963744147296
2025-05-06,863667101,Stryker Corp.,0.019062860846331724
2025-05-06,87256C101,TKO Group Holdings Inc,0.014191229860166993
2025-05-06,874039100,Taiwan Semiconductor Manufacturing,0.016865938083970834
2025-05-06,81369Y803,Technology Select Sector SPDR Fund,0.029064945604650345
2025-05-06,CASHUSD,U.S. Dollar,0.00470210841640785
2025-05-06,907818108,Union Pacific Corp.,0.022629578162157438
2025-05-06,91324P102,Unitedhealth Group Inc,0.013592307997652908
2025-05-06,81369Y886,Utilities Select Sector SPDR Fund,0.0001659532626839211
2025-05-06,92826C839,Visa Inc,0.01146586178543455
2025-05-06,929160109,Vulcan Materials Co,0.015146635901520177
2025-05-06,931142103,Walmart Inc,0.013405486915983953
