Date,CUSIP,Name,MV%
2025-02-07,N07059210,ASML Holding NV,0.026207831739179642
2025-02-07,00724F101,Adobe Inc.,0.017704529228856344
2025-02-07,007903107,Advanced Micro Devices Inc.,0.016332489389788683
2025-02-07,02005N100,Ally Financial Inc,0.01796895433610894
2025-02-07,02079K305,Alphabet Inc,0.031029487201096512
2025-02-07,023135106,Amazon.com Inc.,0.027880905049939904
2025-02-07,031100100,Ametek Inc,0.007183844001940264
2025-02-07,037833100,Apple Inc,0.028360668324303936
2025-02-07,09857L108,Booking Holdings Inc,0.019029224456215375
2025-02-07,15135B101,Centene Corp.,0.008720285669083328
2025-02-07,125523100,Cigna Group (The),0.01702353188737384
2025-02-07,81369Y852,Communication Services Select Sector SPDR Fund,0.004700179155559199
2025-02-07,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.0028544401237669916
2025-02-07,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0014674980230780501
2025-02-07,22160K105,Costco Wholesale Corp,0.008128088675589689
2025-02-07,22788C105,Crowdstrike Holdings Inc,0.008207242948290054
2025-02-07,23804L103,Datadog Inc,0.006803695192260874
2025-02-07,24703L202,Dell Technologies Inc,0.019568518907637382
2025-02-07,253868103,Digital Realty Trust Inc,0.014887047881951537
2025-02-07,00B8KQN82,Eaton Corporation plc,0.00944609686589201
2025-02-07,81369Y506,Energy Select Sector SPDR Fund,0.0005172087351459242
2025-02-07,001158514,Ferrari N.V.,0.015209261837829577
2025-02-07,81369Y605,Financial Select Sector SPDR Fund,0.006809389394121391
2025-02-07,00BWT6H89,Flutter Entertainment Plc,0.014376350977651227
2025-02-07,369604301,GE Aerospace,0.019781482057220672
2025-02-07,36828A101,GE Vernova Inc.,0.01250873063682921
2025-02-07,38141G104,"Goldman Sachs Group, Inc.",0.00893804752211488
2025-02-07,81369Y209,Health Care Select Sector SPDR Fund,0.006271331119855424
2025-02-07,437076102,"Home Depot, Inc.",0.01149910484540699
2025-02-07,81369Y704,Industrial Select Sector SPDR Fund,0.004812213793874646
2025-02-07,46625H100,JPMorgan Chase & Co.,0.009395919753770713
2025-02-07,532457108,Lilly(Eli) & Co,0.02137296767568205
2025-02-07,548661107,"Lowe`s Cos., Inc.",0.01618519936833001
2025-02-07,573874104,Marvell Technology Inc,0.009582981585147452
2025-02-07,81369Y100,Materials Select Sector SPDR Fund,0.0013750183446562376
2025-02-07,580135101,McDonald`s Corp,0.010885561895195213
2025-02-07,30303M102,Meta Platforms Inc,0.031297085487505566
2025-02-07,595112103,Micron Technology Inc.,0.017159793651212063
2025-02-07,594918104,Microsoft Corporation,0.03350234766446018
2025-02-07,68389X105,Oracle Corp.,0.024453180469798896
2025-02-07,743315103,Progressive Corp.,0.029758969627678728
2025-02-07,74762E102,"Quanta Services, Inc.",0.010029504347795828
2025-02-07,81369Y860,Real Estate Select Sector SPDR Fund,8.170449643960568e-05
2025-02-07,75886F107,"Regeneron Pharmaceuticals, Inc.",0.012439640987588286
2025-02-07,776696106,Roper Technologies Inc,0.01951271572940433
2025-02-07,78409V104,S&P Global Inc,0.024760871777513023
2025-02-07,79466L302,Salesforce Inc,0.016491927041883125
2025-02-07,81762P102,ServiceNow Inc,0.014721555881895998
2025-02-07,824348106,Sherwin-Williams Co.,0.02035610002753467
2025-02-07,863667101,Stryker Corp.,0.0076195234468576754
2025-02-07,87256C101,TKO Group Holdings Inc,0.007935021164643825
2025-02-07,874039100,Taiwan Semiconductor Manufacturing,0.019059905010513398
2025-02-07,81369Y803,Technology Select Sector SPDR Fund,0.011330975018506668
2025-02-07,CASHUSD,U.S. Dollar,0.15056119816971034
2025-02-07,907818108,Union Pacific Corp.,0.02427018731599087
2025-02-07,91324P102,Unitedhealth Group Inc,0.022794172324318032
2025-02-07,81369Y886,Utilities Select Sector SPDR Fund,0.0001521179259421203
2025-02-07,92826C839,Visa Inc,0.010840047215024663
2025-02-07,929160109,Vulcan Materials Co,0.01461083529016375
2025-02-07,931142103,Walmart Inc,0.012996212718159723
