Date,CUSIP,Name,MV%
2022-05-04,031100100,"AMETEK, Inc.",0.012198231090177127
2022-05-04,N07059210,ASML Holding NV ADR,0.012636513233667324
2022-05-04,002824100,Abbott Laboratories,0.02420746566615521
2022-05-04,00724F101,Adobe Inc.,0.014104441243506443
2022-05-04,009066101,"Airbnb, Inc. Class A",0.012696136023437913
2022-05-04,02079K305,Alphabet Inc. Class A,0.018574138173829646
2022-05-04,023135106,"Amazon.com, Inc.",0.01745313910589883
2022-05-04,024013104,"American Assets Trust, Inc.",0.011181378670001598
2022-05-04,032095101,Amphenol Corporation Class A,0.014681892093651599
2022-05-04,037833100,Apple Inc.,0.012389812946623703
2022-05-04,053484101,"AvalonBay Communities, Inc.",0.01185952460273651
2022-05-04,060505104,Bank of America Corp,0.013741680411958562
2022-05-04,09260D107,Blackstone Group Inc.,0.012641524000085237
2022-05-04,09857L108,Booking Holdings Inc.,0.019621028539499784
2022-05-04,14448C104,Carrier Global Corp.,0.011134189510730776
2022-05-04,150870103,Celanese Corporation,0.009984005393716907
2022-05-04,15135B101,Centene Corporation,0.024860264583659083
2022-05-04,171779309,Ciena Corporation,0.012709089387688477
2022-05-04,22052L104,Corteva Inc,0.014028706707461236
2022-05-04,22788C105,"CrowdStrike Holdings, Inc. Class A",0.005608047109626681
2022-05-04,22822V101,Crown Castle International Corp,0.0066364402843711225
2022-05-04,235851102,Danaher Corporation,0.019151895533622704
2022-05-04,23804L103,Datadog Inc Class A,0.012369663268900608
2022-05-04,244199105,Deere & Company,0.00845113731804138
2022-05-04,256677105,Dollar General Corporation,0.013217642199587328
2022-05-04,25960P109,"Douglas Emmett, Inc",0.012688779791888212
2022-05-04,28176E108,Edwards Lifesciences Corporation,0.011149021912388056
2022-05-04,81369Y506,Energy Select Sector SPDR Fund,-0.00010894419007031079
2022-05-04,30303M102,"Facebook, Inc. Class A",0.0172681938496547
2022-05-04,313745101,Federal Realty Investment Trust,0.014266291664106312
2022-05-04,369604301,General Electric Company,0.012862210946576288
2022-05-04,38141G104,"Goldman Sachs Group, Inc.",0.012525836597761032
2022-05-04,438516106,Honeywell International Inc.,0.021123112385320584
2022-05-04,452327109,"Illumina, Inc.",0.012710928445575902
2022-05-04,458140100,Intel Corporation,0.009427277261071367
2022-05-04,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0008615053347137995
2022-05-04,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.002101829941224376
2022-05-04,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0026026933589127633
2022-05-04,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.003638669315816227
2022-05-04,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.0038807053256091307
2022-05-04,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.001001766814896065
2022-05-04,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0015905851750265374
2022-05-04,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.003723745732869299
2022-05-04,46137V274,Invesco S&P 500 Equal Weight Utilities ETF,1.584521614600606e-05
2022-05-04,46625H100,JPMorgan Chase & Co.,0.013042252048453953
2022-05-04,469814107,Jacobs Engineering Group Inc.,0.014994945056213273
2022-05-04,478160104,Johnson & Johnson,0.011526895002228258
2022-05-04,487836108,Kellogg Company,9.042034613175029e-05
2022-05-04,502431109,L3Harris Technologies Inc,0.004511288956893163
2022-05-04,539439109,Lloyds Banking Group plc Sponsored ADR,0.01506300352455444
2022-05-04,539830109,Lockheed Martin Corporation,0.005346141278745724
2022-05-04,55261F104,M&T Bank Corporation,0.026517309046255117
2022-05-04,57636Q104,Mastercard Incorporated Class A,0.01718879452434107
2022-05-04,594918104,Microsoft Corporation,0.01932210167375457
2022-05-04,62944T105,"NVR, Inc.",0.019542415478065567
2022-05-04,666807102,Northrop Grumman Corporation,0.005547997871650311
2022-05-04,G66721104,Norwegian Cruise Line Holdings Ltd.,0.010261223380486644
2022-05-04,679295105,"Okta, Inc. Class A",0.0038543454958893655
2022-05-04,693475105,"PNC Financial Services Group, Inc.",0.011575403485635714
2022-05-04,701094104,Parker-Hannifin Corporation,0.010455523844245071
2022-05-04,743315103,Progressive Corporation,0.015437425049229117
2022-05-04,75513E101,Raytheon Technologies Corporation,0.00964071458806416
2022-05-04,75886F107,"Regeneron Pharmaceuticals, Inc.",0.014971823567556147
2022-05-04,776696106,"Roper Technologies, Inc.",0.01794721933181403
2022-05-04,78410G104,SBA Communications Corp. Class A,0.014531142652908436
2022-05-04,81762P102,"ServiceNow, Inc.",0.013977719493857687
2022-05-04,824348106,Sherwin-Williams Company,0.016943120378292608
2022-05-04,863667101,Stryker Corporation,0.010161554438892046
2022-05-04,872590104,"T-Mobile US, Inc.",0.01905152028718728
2022-05-04,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.010361611953428499
2022-05-04,883556102,Thermo Fisher Scientific Inc.,0.02250766977092975
2022-05-04,CASHUSD,U.S. Dollar,0.07396737465997585
2022-05-04,90353T100,"Uber Technologies, Inc.",0.010672532674961271
2022-05-04,907818108,Union Pacific Corporation,0.020221321021667023
2022-05-04,91324P102,UnitedHealth Group Incorporated,0.02705920477724338
2022-05-04,929160109,Vulcan Materials Company,0.010131649758461736
2022-05-04,79466L302,"salesforce.com, inc.",0.014089262352681969
