Date,CUSIP,Name,MV%
2025-12-01,02005N100,Ally Financial Inc,0.007631233874668402
2025-12-01,02079K305,Alphabet Inc,0.03662364206656675
2025-12-01,023135106,Amazon.com Inc.,0.043275401977097644
2025-12-01,031100100,Ametek Inc,0.014822389966845963
2025-12-01,03769M106,Apollo Global Management Inc,0.010187642946481215
2025-12-01,037833100,Apple Inc,0.03217794539860507
2025-12-01,097023105,Boeing Co.,0.01445762922445306
2025-12-01,09857L108,Booking Holdings Inc,0.017240835279433982
2025-12-01,101137107,Boston Scientific Corp.,0.012460088802538717
2025-12-01,14448C104,Carrier Global Corp,0.014340019040640788
2025-12-01,81369Y852,Communication Services Select Sector SPDR Fund,0.004452586925958474
2025-12-01,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002710109404927984
2025-12-01,81369Y308,Consumer Staples Select Sector SPDR Fund,0.00132739674868914
2025-12-01,22160K105,Costco Wholesale Corp,0.019284827670861232
2025-12-01,253868103,Digital Realty Trust Inc,0.010610318862547931
2025-12-01,26884L109,EQT Corp,0.014024371211386154
2025-12-01,81369Y506,Energy Select Sector SPDR Fund,0.00048277623549910294
2025-12-01,001158514,Ferrari N.V.,0.013637071747822156
2025-12-01,81369Y605,Financial Select Sector SPDR Fund,0.0044737687421020685
2025-12-01,369604301,GE Aerospace,0.00457479648914968
2025-12-01,81369Y209,Health Care Select Sector SPDR Fund,0.0005473085239498883
2025-12-01,437076102,"Home Depot, Inc.",0.01983529936951809
2025-12-01,81369Y704,Industrial Select Sector SPDR Fund,0.020548969736482625
2025-12-01,47233W109,Jefferies Financial Group Inc,0.013541207288736336
2025-12-01,548661107,"Lowe`s Cos., Inc.",0.01758477545961918
2025-12-01,81369Y100,Materials Select Sector SPDR Fund,0.0015715427318517303
2025-12-01,30303M102,Meta Platforms Inc,0.0400919353722186
2025-12-01,594918104,Microsoft Corporation,0.026589946163205702
2025-12-01,67066G104,NVIDIA Corp,0.018230812040927215
2025-12-01,62944T105,NVR Inc.,0.02649344730696417
2025-12-01,697435105,Palo Alto Networks Inc,0.009593794342302349
2025-12-01,743315103,Progressive Corp.,0.01906971416864421
2025-12-01,81369Y860,Real Estate Select Sector SPDR Fund,0.0001086140797013696
2025-12-01,776696106,Roper Technologies Inc,0.01719702663140322
2025-12-01,78409V104,S&P Global Inc,0.017455437739497787
2025-12-01,79466L302,Salesforce Inc,0.01702729895903464
2025-12-01,81762P102,ServiceNow Inc,0.015210967035793
2025-12-01,824348106,Sherwin-Williams Co.,0.017451578490133856
2025-12-01,863667101,Stryker Corp.,0.01935517526657274
2025-12-01,87256C101,TKO Group Holdings Inc,0.01025503002213272
2025-12-01,81369Y803,Technology Select Sector SPDR Fund,0.00655993092224115
2025-12-01,CASHUSD,U.S. Dollar,0.32984334806632065
2025-12-01,907818108,Union Pacific Corp.,0.01651208916894961
2025-12-01,91324P102,Unitedhealth Group Inc,0.00013872151138300987
2025-12-01,81369Y886,Utilities Select Sector SPDR Fund,0.00015597358958981458
2025-12-01,92826C839,Visa Inc,0.013973231751778241
2025-12-01,929160109,Vulcan Materials Co,0.009514591619625654
2025-12-01,931142103,Walmart Inc,0.015723181061531595
