Date,CUSIP,Name,MV%
2023-04-24,031100100,"AMETEK, Inc.",0.013043554201124487
2023-04-24,N07059210,ASML Holding NV ADR,0.01927121625868738
2023-04-24,002824100,Abbott Laboratories,0.025292357849155518
2023-04-24,00724F101,Adobe Inc.,0.01642022015257933
2023-04-24,007903107,"Advanced Micro Devices, Inc.",0.01737217762791652
2023-04-24,009066101,"Airbnb, Inc. Class A",0.009065757033847476
2023-04-24,02079K305,Alphabet Inc. Class A,0.020615493508309126
2023-04-24,023135106,"Amazon.com, Inc.",0.025827729139349723
2023-04-24,032095101,Amphenol Corporation Class A,0.012811538644140493
2023-04-24,037833100,Apple Inc.,0.021794961384184016
2023-04-24,053484101,"AvalonBay Communities, Inc.",0.010632988332601012
2023-04-24,060505104,Bank of America Corp,0.014359571833037675
2023-04-24,09260D107,Blackstone Group Inc.,0.014291226561949056
2023-04-24,09857L108,Booking Holdings Inc.,0.024007658733788
2023-04-24,14448C104,Carrier Global Corp.,0.011377004680714077
2023-04-24,150870103,Celanese Corporation,0.007574396665246251
2023-04-24,15135B101,Centene Corporation,0.016280099548107753
2023-04-24,171779309,Ciena Corporation,0.014126084420964694
2023-04-24,81369Y852,Communication Services Select Sector SPDR Fund,0.003466679489201337
2023-04-24,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002451662622355976
2023-04-24,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0018695375352915983
2023-04-24,22052L104,Corteva Inc,0.014642859142078043
2023-04-24,22160K105,Costco Wholesale Corporation,0.015709275748378812
2023-04-24,22788C105,"CrowdStrike Holdings, Inc. Class A",0.007009613870752113
2023-04-24,22822V101,Crown Castle International Corp,0.006372748573117317
2023-04-24,235851102,Danaher Corporation,0.01953215696785495
2023-04-24,23804L103,Datadog Inc Class A,0.007148544192412598
2023-04-24,28176E108,Edwards Lifesciences Corporation,0.01681872171823763
2023-04-24,81369Y506,Energy Select Sector SPDR Fund,0.00022085505578750084
2023-04-24,518439104,Estee Lauder Companies Inc. Class A,0.013632193846800122
2023-04-24,30303M102,"Facebook, Inc. Class A",0.01579597441249011
2023-04-24,313745101,Federal Realty Investment Trust,0.01167001903208166
2023-04-24,81369Y605,Financial Select Sector SPDR Fund,0.004623237620647647
2023-04-24,36266G107,"GE HealthCare Technologies, Inc.",0.004494405504771604
2023-04-24,369604301,General Electric Company,0.012689758633951683
2023-04-24,38141G104,"Goldman Sachs Group, Inc.",0.015407891021113859
2023-04-24,81369Y209,Health Care Select Sector SPDR Fund,0.022297260730465673
2023-04-24,438516106,Honeywell International Inc.,0.01637048424931147
2023-04-24,452327109,"Illumina, Inc.",0.009088602784576537
2023-04-24,81369Y704,Industrial Select Sector SPDR Fund,0.0046467105096320155
2023-04-24,46625H100,JPMorgan Chase & Co.,0.013868983333768396
2023-04-24,46982L108,Jacobs Engineering Group Inc.,0.015388628917557986
2023-04-24,478160104,Johnson & Johnson,0.017178161529708205
2023-04-24,538034109,"Live Nation Entertainment, Inc.",0.01023489632661965
2023-04-24,539439109,Lloyds Banking Group plc Sponsored ADR,0.017713046467786042
2023-04-24,55261F104,M&T Bank Corporation,0.018005907234274778
2023-04-24,57636Q104,Mastercard Incorporated Class A,0.009592143608628905
2023-04-24,81369Y100,Materials Select Sector SPDR Fund,0.0016638361875507134
2023-04-24,594918104,Microsoft Corporation,0.021277175562618232
2023-04-24,693475105,"PNC Financial Services Group, Inc.",0.011292545796086021
2023-04-24,701094104,Parker-Hannifin Corporation,0.00909365828683871
2023-04-24,743315103,Progressive Corporation,0.012303940619538482
2023-04-24,75513E101,Raytheon Technologies Corporation,0.015474034908938951
2023-04-24,81369Y860,Real Estate Select Sector SPDR Fund,0.0009016968237332526
2023-04-24,75886F107,"Regeneron Pharmaceuticals, Inc.",0.014281550714581454
2023-04-24,776696106,"Roper Technologies, Inc.",0.018911520472418727
2023-04-24,78409V104,"S&P Global, Inc.",0.014238751728341686
2023-04-24,78410G104,SBA Communications Corp. Class A,0.010142003072394703
2023-04-24,81762P102,"ServiceNow, Inc.",0.018161411924111248
2023-04-24,824348106,Sherwin-Williams Company,0.019377087435175227
2023-04-24,863667101,Stryker Corporation,0.01198376734209411
2023-04-24,872590104,"T-Mobile US, Inc.",0.012968336006707291
2023-04-24,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.008774611298505909
2023-04-24,81369Y803,Technology Select Sector SPDR Fund,0.009414113136560978
2023-04-24,883556102,Thermo Fisher Scientific Inc.,0.02352101224640922
2023-04-24,CASHUSD,U.S. Dollar,0.0473446349733133
2023-04-24,907818108,Union Pacific Corporation,0.019481320372955323
2023-04-24,91324P102,UnitedHealth Group Incorporated,0.024051033663323458
2023-04-24,81369Y886,Utilities Select Sector SPDR Fund,0.00017910556621988217
2023-04-24,92826C839,Visa Inc. Class A,0.009830814510363103
2023-04-24,929160109,Vulcan Materials Company,0.010749776834227169
2023-04-24,931142103,Walmart Inc.,0.014468002757506367
2023-04-24,79466L302,"salesforce.com, inc.",0.01696416659850937
