Date,CUSIP,Name,MV%
2023-07-24,031100100,"AMETEK, Inc.",0.013743972357127269
2023-07-24,N07059210,ASML Holding NV ADR,0.020085955526180824
2023-07-24,002824100,Abbott Laboratories,0.024082699147472034
2023-07-24,00724F101,Adobe Inc.,0.022136525936770873
2023-07-24,007903107,"Advanced Micro Devices, Inc.",0.02090316234577423
2023-07-24,009066101,"Airbnb, Inc. Class A",0.010569799792032705
2023-07-24,02079K305,Alphabet Inc. Class A,0.024535994747349348
2023-07-24,023135106,"Amazon.com, Inc.",0.028725076182602685
2023-07-24,037833100,Apple Inc.,0.024661109403703696
2023-07-24,060505104,Bank of America Corp,0.015406392710833404
2023-07-24,09260D107,Blackstone Group Inc.,0.015548515635980083
2023-07-24,09857L108,Booking Holdings Inc.,0.023776738116180876
2023-07-24,15135B101,Centene Corporation,0.015636902291608964
2023-07-24,81369Y852,Communication Services Select Sector SPDR Fund,0.0036234537909711996
2023-07-24,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.0026261283484528028
2023-07-24,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0016931737451732888
2023-07-24,22052L104,Corteva Inc,0.01237906172102666
2023-07-24,22160K105,Costco Wholesale Corporation,0.015886497755791238
2023-07-24,22788C105,"CrowdStrike Holdings, Inc. Class A",0.007382081649169783
2023-07-24,235851102,Danaher Corporation,0.018168915871823735
2023-07-24,23804L103,Datadog Inc Class A,0.011123630810961987
2023-07-24,81369Y506,Energy Select Sector SPDR Fund,0.000201094313975298
2023-07-24,518439104,Estee Lauder Companies Inc. Class A,0.01163727113814183
2023-07-24,30303M102,"Facebook, Inc. Class A",0.020879686474425257
2023-07-24,81369Y605,Financial Select Sector SPDR Fund,0.005599464834156909
2023-07-24,369604301,General Electric Company,0.01281166334030985
2023-07-24,38141G104,"Goldman Sachs Group, Inc.",0.014745840380751692
2023-07-24,81369Y209,Health Care Select Sector SPDR Fund,0.03287049249714694
2023-07-24,438516106,Honeywell International Inc.,0.01597040051999247
2023-07-24,81369Y704,Industrial Select Sector SPDR Fund,0.02036344032552568
2023-07-24,46625H100,JPMorgan Chase & Co.,0.01428037254157994
2023-07-24,478160104,Johnson & Johnson,0.016466633488567042
2023-07-24,502431109,L3Harris Technologies Inc,0.0141327093107949
2023-07-24,538034109,"Live Nation Entertainment, Inc.",0.01608045540487645
2023-07-24,539439109,Lloyds Banking Group plc Sponsored ADR,0.015512574076944808
2023-07-24,55261F104,M&T Bank Corporation,0.01854156011568165
2023-07-24,57636Q104,Mastercard Incorporated Class A,0.009502797963350558
2023-07-24,81369Y100,Materials Select Sector SPDR Fund,0.0015777663616217403
2023-07-24,594918104,Microsoft Corporation,0.025520537577918227
2023-07-24,000496514,Moncler SpA,0.008911318126118015
2023-07-24,693475105,"PNC Financial Services Group, Inc.",0.011300814949968357
2023-07-24,701094104,Parker-Hannifin Corporation,0.010274379426977235
2023-07-24,743315103,Progressive Corporation,0.01558262607705014
2023-07-24,75513E101,Raytheon Technologies Corporation,0.013436626249426521
2023-07-24,81369Y860,Real Estate Select Sector SPDR Fund,9.148547064694562e-05
2023-07-24,75886F107,"Regeneron Pharmaceuticals, Inc.",0.013656008267182669
2023-07-24,776696106,"Roper Technologies, Inc.",0.019180115554309374
2023-07-24,78409V104,"S&P Global, Inc.",0.01588095745015288
2023-07-24,78462F103,SPDR S&P 500 ETF Trust,0.09543152986199441
2023-07-24,81762P102,"ServiceNow, Inc.",0.02035498901184005
2023-07-24,824348106,Sherwin-Williams Company,0.020134409724645107
2023-07-24,863667101,Stryker Corporation,0.010578967119794478
2023-07-24,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.01049459483816627
2023-07-24,81369Y803,Technology Select Sector SPDR Fund,0.010355206852031746
2023-07-24,883556102,Thermo Fisher Scientific Inc.,0.02146708798938357
2023-07-24,CASHUSD,U.S. Dollar,0.006442639636615373
2023-07-24,907818108,Union Pacific Corporation,0.019352851015695113
2023-07-24,91324P102,UnitedHealth Group Incorporated,0.02294814549898322
2023-07-24,81369Y886,Utilities Select Sector SPDR Fund,0.00016029324957078387
2023-07-24,92826C839,Visa Inc. Class A,0.009325109093110184
2023-07-24,929160109,Vulcan Materials Company,0.012803035957589104
2023-07-24,931142103,Walmart Inc.,0.01383691333179785
2023-07-24,79466L302,"salesforce.com, inc.",0.018011721437271016
