Date,CUSIP,Name,MV%
2025-07-14,N07059210,ASML Holding NV,0.027495719868813502
2025-07-14,02005N100,Ally Financial Inc,0.018048568046498816
2025-07-14,02079K305,Alphabet Inc,0.03428539822169194
2025-07-14,023135106,Amazon.com Inc.,0.03866877585547422
2025-07-14,031100100,Ametek Inc,0.009693589809253072
2025-07-14,03769M106,Apollo Global Management Inc,0.01970206901952665
2025-07-14,037833100,Apple Inc,0.02728848645976955
2025-07-14,040413205,Arista Networks Inc,0.021262965758162396
2025-07-14,09857L108,Booking Holdings Inc,0.021245786120527736
2025-07-14,11135F101,Broadcom Inc,0.022340713974579395
2025-07-14,81369Y852,Communication Services Select Sector SPDR Fund,0.005423560937451751
2025-07-14,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002661462093080119
2025-07-14,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0014155652946882687
2025-07-14,22160K105,Costco Wholesale Corp,0.011746478207978492
2025-07-14,22788C105,Crowdstrike Holdings Inc,0.008772761232035242
2025-07-14,23804L103,Datadog Inc,0.010995705014338936
2025-07-14,24703L202,Dell Technologies Inc,0.021879056119707384
2025-07-14,253868103,Digital Realty Trust Inc,0.016532660771781397
2025-07-14,26884L109,EQT Corp,0.01111283974472089
2025-07-14,00B8KQN82,Eaton Corporation plc,0.0195812035903554
2025-07-14,81369Y506,Energy Select Sector SPDR Fund,0.0004872016270762569
2025-07-14,001158514,Ferrari N.V.,0.010795039477484536
2025-07-14,81369Y605,Financial Select Sector SPDR Fund,0.007164231299721838
2025-07-14,00BWT6H89,Flutter Entertainment Plc,0.018485990176643326
2025-07-14,369604301,GE Aerospace,0.01667434442135712
2025-07-14,36828A101,GE Vernova Inc.,0.014315861127977607
2025-07-14,38141G104,"Goldman Sachs Group, Inc.",0.016426589175340046
2025-07-14,81369Y209,Health Care Select Sector SPDR Fund,0.005970444533554801
2025-07-14,437076102,"Home Depot, Inc.",0.01806932178568964
2025-07-14,81369Y704,Industrial Select Sector SPDR Fund,0.005842384843261472
2025-07-14,46625H100,JPMorgan Chase & Co.,0.014626642154528918
2025-07-14,532457108,Lilly(Eli) & Co,0.018408004754544106
2025-07-14,548661107,"Lowe`s Cos., Inc.",0.017413612324162525
2025-07-14,81369Y100,Materials Select Sector SPDR Fund,0.0016766957867351156
2025-07-14,30303M102,Meta Platforms Inc,0.036524554423425656
2025-07-14,594918104,Microsoft Corporation,0.03892240810353468
2025-07-14,67066G104,NVIDIA Corp,0.02962241162235335
2025-07-14,62944T105,NVR Inc.,0.02797452972651433
2025-07-14,68389X105,Oracle Corp.,0.030413319765684177
2025-07-14,743315103,Progressive Corp.,0.015267115626432588
2025-07-14,74762E102,"Quanta Services, Inc.",0.012477114839757797
2025-07-14,81369Y860,Real Estate Select Sector SPDR Fund,0.0001156516624681869
2025-07-14,776696106,Roper Technologies Inc,0.017678491938202565
2025-07-14,78409V104,S&P Global Inc,0.027346224780785126
2025-07-14,79466L302,Salesforce Inc,0.019854170990906556
2025-07-14,81762P102,ServiceNow Inc,0.015947162140308644
2025-07-14,824348106,Sherwin-Williams Co.,0.018405701854056888
2025-07-14,863667101,Stryker Corp.,0.017669271124651737
2025-07-14,87256C101,TKO Group Holdings Inc,0.013179370525932606
2025-07-14,874039100,Taiwan Semiconductor Manufacturing,0.02001096166767844
2025-07-14,81369Y803,Technology Select Sector SPDR Fund,0.015071065102154575
2025-07-14,CASHUSD,U.S. Dollar,0.06870528355227186
2025-07-14,907818108,Union Pacific Corp.,0.022136336162139596
2025-07-14,91324P102,Unitedhealth Group Inc,0.00013486706413355033
2025-07-14,81369Y886,Utilities Select Sector SPDR Fund,0.0001525072818656553
2025-07-14,92826C839,Visa Inc,0.010331732745863673
2025-07-14,929160109,Vulcan Materials Co,0.013675682427336303
2025-07-14,931142103,Walmart Inc,0.011646191497561038
