Date,CUSIP,Name,MV%
2024-10-22,N07059210,ASML Holding NV,0.022524662422759814
2024-10-22,00724F101,Adobe Inc.,0.020874142674785046
2024-10-22,007903107,Advanced Micro Devices Inc.,0.020345168829482133
2024-10-22,02079K305,Alphabet Inc,0.02946056651479185
2024-10-22,023135106,Amazon.com Inc.,0.028297273576560963
2024-10-22,031100100,Ametek Inc,0.015952689272293572
2024-10-22,037833100,Apple Inc,0.031379337675466676
2024-10-22,09260D107,Blackstone Inc,0.0071328771282295625
2024-10-22,09857L108,Booking Holdings Inc,0.017649380717490924
2024-10-22,81369Y852,Communication Services Select Sector SPDR Fund,0.004310769461274246
2024-10-22,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.0025833170425070833
2024-10-22,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0015704928377046805
2024-10-22,22160K105,Costco Wholesale Corp,0.014408714167702319
2024-10-22,22788C105,Crowdstrike Holdings Inc,0.010261213713917392
2024-10-22,23804L103,Datadog Inc,0.012057979112776169
2024-10-22,81369Y506,Energy Select Sector SPDR Fund,0.0004549640717370107
2024-10-22,81369Y605,Financial Select Sector SPDR Fund,0.006367985160925137
2024-10-22,369604301,GE Aerospace,0.017627428751424392
2024-10-22,36828A101,GE Vernova Inc.,0.009472485015783148
2024-10-22,38141G104,"Goldman Sachs Group, Inc.",0.014626984037829407
2024-10-22,81369Y209,Health Care Select Sector SPDR Fund,0.006701336550128282
2024-10-22,437076102,"Home Depot, Inc.",0.015795890954526347
2024-10-22,45168D104,"Idexx Laboratories, Inc.",0.01255861093393809
2024-10-22,81369Y704,Industrial Select Sector SPDR Fund,0.00497456950036595
2024-10-22,46137V357,Invesco S&P 500 Equal Weight ETF,0.10548063824038278
2024-10-22,46625H100,JPMorgan Chase & Co.,0.014456931892983442
2024-10-22,548661107,"Lowe`s Cos., Inc.",0.0181083763716093
2024-10-22,81369Y100,Materials Select Sector SPDR Fund,0.0015479663711488048
2024-10-22,580135101,McDonald`s Corp,0.01205263726612086
2024-10-22,30303M102,Meta Platforms Inc,0.027570449825892573
2024-10-22,594918104,Microsoft Corporation,0.028869324879608756
2024-10-22,000496514,Moncler SpA,0.006443702289471638
2024-10-22,682189105,ON Semiconductor Corp.,0.014419055176510522
2024-10-22,743315103,Progressive Corp.,0.0265222686436056
2024-10-22,81369Y860,Real Estate Select Sector SPDR Fund,8.847307535904918e-05
2024-10-22,75886F107,"Regeneron Pharmaceuticals, Inc.",0.01745888844997144
2024-10-22,776696106,Roper Technologies Inc,0.01947607053657538
2024-10-22,78409V104,S&P Global Inc,0.02536115275986065
2024-10-22,79466L302,Salesforce Inc,0.018308211831297595
2024-10-22,81762P102,ServiceNow Inc,0.012027570902664726
2024-10-22,824348106,Sherwin-Williams Co.,0.02112553199417504
2024-10-22,863667101,Stryker Corp.,0.007378198916135607
2024-10-22,81369Y803,Technology Select Sector SPDR Fund,0.03783992828369176
2024-10-22,CASHUSD,U.S. Dollar,0.16143725072278453
2024-10-22,907818108,Union Pacific Corp.,0.018495085753629806
2024-10-22,91324P102,Unitedhealth Group Inc,0.025520853816942458
2024-10-22,81369Y886,Utilities Select Sector SPDR Fund,0.0001639644554501039
2024-10-22,92826C839,Visa Inc,0.014351929329860798
2024-10-22,929160109,Vulcan Materials Co,0.019434968554197365
2024-10-22,931142103,Walmart Inc,0.01835220647403424
