Date,CUSIP,Name,MV%
2022-06-24,031100100,"AMETEK, Inc.",0.015707693298431243
2022-06-24,N07059210,ASML Holding NV ADR,0.014855994950348169
2022-06-24,002824100,Abbott Laboratories,0.02477198090561564
2022-06-24,00724F101,Adobe Inc.,0.013973446323576912
2022-06-24,009066101,"Airbnb, Inc. Class A",0.009102432391020347
2022-06-24,02079K305,Alphabet Inc. Class A,0.017007297328216098
2022-06-24,023135106,"Amazon.com, Inc.",0.02165767410407985
2022-06-24,024013104,"American Assets Trust, Inc.",0.010221230722063528
2022-06-24,032095101,Amphenol Corporation Class A,0.014144492378079378
2022-06-24,037833100,Apple Inc.,0.013886777222888431
2022-06-24,053484101,"AvalonBay Communities, Inc.",0.011253143712147052
2022-06-24,060505104,Bank of America Corp,0.012436367227983452
2022-06-24,09260D107,Blackstone Group Inc.,0.012115149513156318
2022-06-24,09857L108,Booking Holdings Inc.,0.019486636197462333
2022-06-24,14448C104,Carrier Global Corp.,0.011093990872559424
2022-06-24,150870103,Celanese Corporation,0.00882744684617125
2022-06-24,15135B101,Centene Corporation,0.026905695741427687
2022-06-24,171779309,Ciena Corporation,0.01123301895090934
2022-06-24,22052L104,Corteva Inc,0.005250429112366966
2022-06-24,22788C105,"CrowdStrike Holdings, Inc. Class A",0.01120064057430483
2022-06-24,22822V101,Crown Castle International Corp,0.006811179309645471
2022-06-24,235851102,Danaher Corporation,0.020733809169495354
2022-06-24,23804L103,Datadog Inc Class A,0.0131701857962379
2022-06-24,244199105,Deere & Company,0.007170412064145845
2022-06-24,256677105,Dollar General Corporation,0.014652296614897697
2022-06-24,25960P109,"Douglas Emmett, Inc",0.01035553034648367
2022-06-24,28176E108,Edwards Lifesciences Corporation,0.010765103836114478
2022-06-24,518439104,Estee Lauder Companies Inc. Class A,0.013633228296922196
2022-06-24,30303M102,"Facebook, Inc. Class A",0.014227571890266289
2022-06-24,313745101,Federal Realty Investment Trust,0.012626471258385813
2022-06-24,369604301,General Electric Company,0.011604317912541495
2022-06-24,38141G104,"Goldman Sachs Group, Inc.",0.012656903472549715
2022-06-24,438516106,Honeywell International Inc.,0.019982821123709305
2022-06-24,452327109,"Illumina, Inc.",0.00866666499654074
2022-06-24,458140100,Intel Corporation,0.008460357361818042
2022-06-24,46090E103,Invesco QQQ Trust,0.0002123623623157036
2022-06-24,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0006128249285208445
2022-06-24,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0013118576451516548
2022-06-24,46137V357,Invesco S&P 500 Equal Weight ETF,0.00039808392322217355
2022-06-24,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0018160002133780122
2022-06-24,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.0023621222262492224
2022-06-24,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.002595099494417309
2022-06-24,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.00046263885217809786
2022-06-24,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0010811725238580637
2022-06-24,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.002505849926492761
2022-06-24,46625H100,JPMorgan Chase & Co.,0.013022911755547028
2022-06-24,469814107,Jacobs Engineering Group Inc.,0.014283650200592003
2022-06-24,478160104,Johnson & Johnson,0.012613900490621282
2022-06-24,502431109,L3Harris Technologies Inc,0.0047136054311564465
2022-06-24,539439109,Lloyds Banking Group plc Sponsored ADR,0.014960020936803271
2022-06-24,539830109,Lockheed Martin Corporation,0.005436799394086972
2022-06-24,55261F104,M&T Bank Corporation,0.027145823354562754
2022-06-24,57636Q104,Mastercard Incorporated Class A,0.016675728912408535
2022-06-24,594918104,Microsoft Corporation,0.019295840198192197
2022-06-24,62944T105,"NVR, Inc.",0.011676167346645184
2022-06-24,666807102,Northrop Grumman Corporation,0.0060162368247378036
2022-06-24,G66721104,Norwegian Cruise Line Holdings Ltd.,0.007203914890160487
2022-06-24,693475105,"PNC Financial Services Group, Inc.",0.011737521919587664
2022-06-24,701094104,Parker-Hannifin Corporation,0.009851474274365784
2022-06-24,743315103,Progressive Corporation,0.016721139369356094
2022-06-24,75513E101,Raytheon Technologies Corporation,0.010049117882223247
2022-06-24,75886F107,"Regeneron Pharmaceuticals, Inc.",0.0150104337520241
2022-06-24,776696106,"Roper Technologies, Inc.",0.01998368608479402
2022-06-24,78410G104,SBA Communications Corp. Class A,0.01464614097517814
2022-06-24,78462F103,SPDR S&P 500 ETF Trust,-0.0005623400332096236
2022-06-24,81762P102,"ServiceNow, Inc.",0.018167426383090594
2022-06-24,824348106,Sherwin-Williams Company,0.015001668813032316
2022-06-24,863667101,Stryker Corporation,0.009135906384998832
2022-06-24,872590104,"T-Mobile US, Inc.",0.021342395788701094
2022-06-24,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.010032856613830599
2022-06-24,883556102,Thermo Fisher Scientific Inc.,0.02356197242818922
2022-06-24,CASHUSD,U.S. Dollar,0.05607135601435772
2022-06-24,90353T100,"Uber Technologies, Inc.",0.009462025545972684
2022-06-24,907818108,Union Pacific Corporation,0.019908405638387628
2022-06-24,91324P102,UnitedHealth Group Incorporated,0.02858062080188862
2022-06-24,92826C839,Visa Inc. Class A,0.012739334263923091
2022-06-24,929160109,Vulcan Materials Company,0.008618789400501745
2022-06-24,931142103,Walmart Inc.,0.012128138345445127
2022-06-24,79466L302,"salesforce.com, inc.",0.015277288662676872
