Date,CUSIP,Name,MV%
2024-07-01,031100100,"AMETEK, Inc.",0.016392083598672634
2024-07-01,N07059210,ASML Holding NV ADR,0.021770125483201397
2024-07-01,00724F101,Adobe Inc.,0.02477249391951542
2024-07-01,007903107,"Advanced Micro Devices, Inc.",0.019597957808911135
2024-07-01,02079K305,Alphabet Inc. Class A,0.03064426006469307
2024-07-01,023135106,"Amazon.com, Inc.",0.025962205399225655
2024-07-01,037833100,Apple Inc.,0.030134063232342606
2024-07-01,09260D107,Blackstone Group Inc.,0.01428977690142621
2024-07-01,09857L108,Booking Holdings Inc.,0.020458428501286766
2024-07-01,81369Y852,Communication Services Select Sector SPDR Fund,0.004222518363733695
2024-07-01,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.00250591630093962
2024-07-01,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0015216696094355075
2024-07-01,22160K105,Costco Wholesale Corporation,0.014251007376852358
2024-07-01,22788C105,"CrowdStrike Holdings, Inc. Class A",0.011151688798266581
2024-07-01,23804L103,Datadog Inc Class A,0.013194909097018216
2024-07-01,81369Y506,Energy Select Sector SPDR Fund,0.0004802744690485558
2024-07-01,30303M102,"Facebook, Inc. Class A",0.024982656129063554
2024-07-01,81369Y605,Financial Select Sector SPDR Fund,0.005814691422638742
2024-07-01,36828A101,GE Vernova,0.004234504160790214
2024-07-01,369604301,General Electric Company,0.01657582018008825
2024-07-01,38141G104,"Goldman Sachs Group, Inc.",0.01709197831396243
2024-07-01,81369Y209,Health Care Select Sector SPDR Fund,0.0067163856736077105
2024-07-01,437076102,"Home Depot, Inc.",0.013809376044359483
2024-07-01,45168D104,"IDEXX Laboratories, Inc.",0.014049292099851963
2024-07-01,81369Y704,Industrial Select Sector SPDR Fund,0.004571201841196885
2024-07-01,46625H100,JPMorgan Chase & Co.,0.016661785097114003
2024-07-01,548661107,"Lowe's Companies, Inc.",0.014845283838290858
2024-07-01,81369Y100,Materials Select Sector SPDR Fund,0.0014652584239919974
2024-07-01,580135101,McDonald's Corporation,0.016587763847805376
2024-07-01,594918104,Microsoft Corporation,0.02693842645157593
2024-07-01,000496514,Moncler SpA,0.00715217914354128
2024-07-01,682189105,On Semiconductor,0.015665478882209437
2024-07-01,743315103,Progressive Corporation,0.02338469028599235
2024-07-01,81369Y860,Real Estate Select Sector SPDR Fund,8.01300035202064e-05
2024-07-01,75886F107,"Regeneron Pharmaceuticals, Inc.",0.01558604401278917
2024-07-01,776696106,"Roper Technologies, Inc.",0.020740326443481606
2024-07-01,78409V104,"S&P Global, Inc.",0.023033879276889952
2024-07-01,78462F103,SPDR S&P 500 ETF Trust,0.18437288189309547
2024-07-01,806857108,Schlumberger NV,0.013491394322976916
2024-07-01,81762P102,"ServiceNow, Inc.",0.01661918180265564
2024-07-01,824348106,Sherwin-Williams Company,0.018069084082439898
2024-07-01,863667101,Stryker Corporation,0.00708826135240522
2024-07-01,81369Y803,Technology Select Sector SPDR Fund,0.012003702025759627
2024-07-01,CASHUSD,U.S. Dollar,0.1054408084962184
2024-07-01,907818108,Union Pacific Corporation,0.01799908618504304
2024-07-01,91324P102,UnitedHealth Group Incorporated,0.023149103020122217
2024-07-01,81369Y886,Utilities Select Sector SPDR Fund,0.00014254461982682353
2024-07-01,92826C839,Visa Inc. Class A,0.01386265912635327
2024-07-01,929160109,Vulcan Materials Company,0.012578009180327164
2024-07-01,931142103,Walmart Inc.,0.01577802741239042
2024-07-01,79466L302,"salesforce.com, inc.",0.01700048392114171
