Date,CUSIP,Name,MV%
2023-11-07,031100100,"AMETEK, Inc.",0.013174557659423086
2023-11-07,N07059210,ASML Holding NV ADR,0.019331940744090725
2023-11-07,002824100,Abbott Laboratories,0.02062187102982033
2023-11-07,00724F101,Adobe Inc.,0.025601977780887186
2023-11-07,007903107,"Advanced Micro Devices, Inc.",0.02219714271749003
2023-11-07,02079K305,Alphabet Inc. Class A,0.02944491154700753
2023-11-07,023135106,"Amazon.com, Inc.",0.0329514632856278
2023-11-07,037833100,Apple Inc.,0.024084345542510585
2023-11-07,060505104,Bank of America Corp,0.013757052722361437
2023-11-07,09260D107,Blackstone Group Inc.,0.015148347259947187
2023-11-07,09857L108,Booking Holdings Inc.,0.025621543354018513
2023-11-07,81369Y852,Communication Services Select Sector SPDR Fund,0.0038690981629847824
2023-11-07,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002562640436597661
2023-11-07,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0015938893634691942
2023-11-07,22052L104,Corteva Inc,0.011139106122210567
2023-11-07,22160K105,Costco Wholesale Corporation,0.016661701807800664
2023-11-07,22788C105,"CrowdStrike Holdings, Inc. Class A",0.009818174732718222
2023-11-07,235851102,Danaher Corporation,0.01445543431038074
2023-11-07,23804L103,Datadog Inc Class A,0.0105569027199897
2023-11-07,81369Y506,Energy Select Sector SPDR Fund,0.00020367640104412038
2023-11-07,30303M102,"Facebook, Inc. Class A",0.029058521858988568
2023-11-07,81369Y605,Financial Select Sector SPDR Fund,0.005476440377048001
2023-11-07,369604301,General Electric Company,0.0134506631386428
2023-11-07,38141G104,"Goldman Sachs Group, Inc.",0.013778842208463591
2023-11-07,81369Y209,Health Care Select Sector SPDR Fund,0.0068630197330344
2023-11-07,438516106,Honeywell International Inc.,0.014740593424372403
2023-11-07,81369Y704,Industrial Select Sector SPDR Fund,0.004422159798516878
2023-11-07,46625H100,JPMorgan Chase & Co.,0.013475660892637294
2023-11-07,478160104,Johnson & Johnson,0.01503729744176454
2023-11-07,538034109,"Live Nation Entertainment, Inc.",0.014758433338258607
2023-11-07,539439109,Lloyds Banking Group plc Sponsored ADR,0.013992617361850652
2023-11-07,548661107,"Lowe's Companies, Inc.",0.013951371675386227
2023-11-07,55261F104,M&T Bank Corporation,0.01662714001277862
2023-11-07,57636Q104,Mastercard Incorporated Class A,0.009451508600719223
2023-11-07,81369Y100,Materials Select Sector SPDR Fund,0.001494858397352933
2023-11-07,580135101,McDonald's Corporation,0.015345594972676728
2023-11-07,594918104,Microsoft Corporation,0.032860137023465116
2023-11-07,000496514,Moncler SpA,0.007144612079501813
2023-11-07,743315103,Progressive Corporation,0.02043163532684034
2023-11-07,81369Y860,Real Estate Select Sector SPDR Fund,8.346357532046652e-05
2023-11-07,75886F107,"Regeneron Pharmaceuticals, Inc.",0.01615392049865821
2023-11-07,776696106,"Roper Technologies, Inc.",0.020334803968635115
2023-11-07,78409V104,"S&P Global, Inc.",0.019161343529421435
2023-11-07,78462F103,SPDR S&P 500 ETF Trust,0.17044473687669817
2023-11-07,81762P102,"ServiceNow, Inc.",0.022381678883949152
2023-11-07,824348106,Sherwin-Williams Company,0.01959882245311996
2023-11-07,863667101,Stryker Corporation,0.010360031735686911
2023-11-07,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.013813088037708358
2023-11-07,81369Y803,Technology Select Sector SPDR Fund,0.010620095875444917
2023-11-07,883556102,Thermo Fisher Scientific Inc.,0.017858969053079113
2023-11-07,CASHUSD,U.S. Dollar,0.004407056846760138
2023-11-07,907818108,Union Pacific Corporation,0.01952566422315065
2023-11-07,91324P102,UnitedHealth Group Incorporated,0.025120190733190637
2023-11-07,81369Y886,Utilities Select Sector SPDR Fund,0.00014886849121661542
2023-11-07,92826C839,Visa Inc. Class A,0.009816096650106135
2023-11-07,929160109,Vulcan Materials Company,0.012338816025997953
2023-11-07,931142103,Walmart Inc.,0.014896692670876682
2023-11-07,79466L302,"salesforce.com, inc.",0.017505865144443196
