Date,CUSIP,Name,MV%
2023-05-11,031100100,"AMETEK, Inc.",0.013774602134548425
2023-05-11,N07059210,ASML Holding NV ADR,0.020205090831254886
2023-05-11,002824100,Abbott Laboratories,0.025506587435361744
2023-05-11,00724F101,Adobe Inc.,0.015922241789646206
2023-05-11,007903107,"Advanced Micro Devices, Inc.",0.020242044983907956
2023-05-11,009066101,"Airbnb, Inc. Class A",0.008783020612344606
2023-05-11,02079K305,Alphabet Inc. Class A,0.02596118566433746
2023-05-11,023135106,"Amazon.com, Inc.",0.027598044866086125
2023-05-11,032095101,Amphenol Corporation Class A,0.012644690720001253
2023-05-11,037833100,Apple Inc.,0.023172416062282132
2023-05-11,053484101,"AvalonBay Communities, Inc.",0.01120961621164623
2023-05-11,060505104,Bank of America Corp,0.013370346493349566
2023-05-11,09260D107,Blackstone Group Inc.,0.013586905078886574
2023-05-11,09857L108,Booking Holdings Inc.,0.024078543797676176
2023-05-11,150870103,Celanese Corporation,0.007340177186122787
2023-05-11,15135B101,Centene Corporation,0.016399615896168084
2023-05-11,171779309,Ciena Corporation,0.014197723297967162
2023-05-11,81369Y852,Communication Services Select Sector SPDR Fund,0.0036307001794767257
2023-05-11,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.0025095805903154775
2023-05-11,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0018898928566702944
2023-05-11,22052L104,Corteva Inc,0.013686735673474936
2023-05-11,22160K105,Costco Wholesale Corporation,0.015596568752670011
2023-05-11,22788C105,"CrowdStrike Holdings, Inc. Class A",0.0071866374726819605
2023-05-11,22822V101,Crown Castle International Corp,0.006043700172511452
2023-05-11,235851102,Danaher Corporation,0.017931439328357637
2023-05-11,23804L103,Datadog Inc Class A,0.009536670386406286
2023-05-11,28176E108,Edwards Lifesciences Corporation,0.01701320502928783
2023-05-11,81369Y506,Energy Select Sector SPDR Fund,0.00020302772025233436
2023-05-11,518439104,Estee Lauder Companies Inc. Class A,0.014631772739185195
2023-05-11,30303M102,"Facebook, Inc. Class A",0.017707720390186726
2023-05-11,313745101,Federal Realty Investment Trust,0.011175264646478538
2023-05-11,81369Y605,Financial Select Sector SPDR Fund,0.004520564980136271
2023-05-11,36266G107,"GE HealthCare Technologies, Inc.",0.0038839410055414667
2023-05-11,369604301,General Electric Company,0.012755902779264472
2023-05-11,38141G104,"Goldman Sachs Group, Inc.",0.014534609473064435
2023-05-11,81369Y209,Health Care Select Sector SPDR Fund,0.022109990647604546
2023-05-11,438516106,Honeywell International Inc.,0.016325992451183723
2023-05-11,452327109,"Illumina, Inc.",0.00835742634340494
2023-05-11,81369Y704,Industrial Select Sector SPDR Fund,0.004587235243629847
2023-05-11,46625H100,JPMorgan Chase & Co.,0.013564336372483525
2023-05-11,46982L108,Jacobs Engineering Group Inc.,0.015802173164014836
2023-05-11,478160104,Johnson & Johnson,0.01709314719413719
2023-05-11,502431109,L3Harris Technologies Inc,0.014517776817686373
2023-05-11,538034109,"Live Nation Entertainment, Inc.",0.01419660975307292
2023-05-11,539439109,Lloyds Banking Group plc Sponsored ADR,0.016524488302680426
2023-05-11,55261F104,M&T Bank Corporation,0.01657013069514787
2023-05-11,57636Q104,Mastercard Incorporated Class A,0.0099284180698396
2023-05-11,81369Y100,Materials Select Sector SPDR Fund,0.0016151062317216313
2023-05-11,594918104,Microsoft Corporation,0.02369065467678337
2023-05-11,000496514,Moncler SpA,0.010382738275141253
2023-05-11,693475105,"PNC Financial Services Group, Inc.",0.010360758349126937
2023-05-11,701094104,Parker-Hannifin Corporation,0.0092462811847418
2023-05-11,743315103,Progressive Corporation,0.012313398165768073
2023-05-11,75513E101,Raytheon Technologies Corporation,0.014597434122213947
2023-05-11,81369Y860,Real Estate Select Sector SPDR Fund,0.000910750241524789
2023-05-11,75886F107,"Regeneron Pharmaceuticals, Inc.",0.015446058917197237
2023-05-11,776696106,"Roper Technologies, Inc.",0.019589559468668444
2023-05-11,78409V104,"S&P Global, Inc.",0.014928338230553784
2023-05-11,78410G104,SBA Communications Corp. Class A,0.00935448926242986
2023-05-11,81762P102,"ServiceNow, Inc.",0.017579895794885003
2023-05-11,824348106,Sherwin-Williams Company,0.019074661488849926
2023-05-11,863667101,Stryker Corporation,0.011444548287938217
2023-05-11,872590104,"T-Mobile US, Inc.",0.012835547135595602
2023-05-11,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.008750171037964492
2023-05-11,81369Y803,Technology Select Sector SPDR Fund,0.009785599463054954
2023-05-11,883556102,Thermo Fisher Scientific Inc.,0.021951439982139637
2023-05-11,CASHUSD,U.S. Dollar,0.0182850116229712
2023-05-11,907818108,Union Pacific Corporation,0.019492318513369015
2023-05-11,91324P102,UnitedHealth Group Incorporated,0.024322928057372767
2023-05-11,81369Y886,Utilities Select Sector SPDR Fund,0.0001777787371852392
2023-05-11,92826C839,Visa Inc. Class A,0.009870837440250177
2023-05-11,929160109,Vulcan Materials Company,0.012361215855238219
2023-05-11,931142103,Walmart Inc.,0.014671446013091645
2023-05-11,79466L302,"salesforce.com, inc.",0.017915072808051578
