Date,CUSIP,Name,MV%
2023-12-06,031100100,"AMETEK, Inc.",0.013460699218406626
2023-12-06,N07059210,ASML Holding NV ADR,0.02011283869079819
2023-12-06,00724F101,Adobe Inc.,0.024929132371512272
2023-12-06,007903107,"Advanced Micro Devices, Inc.",0.021863522850150627
2023-12-06,02079K305,Alphabet Inc. Class A,0.027961402613388767
2023-12-06,023135106,"Amazon.com, Inc.",0.03191968645491211
2023-12-06,037833100,Apple Inc.,0.02436845589726965
2023-12-06,060505104,Bank of America Corp,0.014266909953906348
2023-12-06,09260D107,Blackstone Group Inc.,0.016420711105583085
2023-12-06,09857L108,Booking Holdings Inc.,0.025632186633458565
2023-12-06,81369Y852,Communication Services Select Sector SPDR Fund,0.003754005194942952
2023-12-06,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002583991777864673
2023-12-06,81369Y308,Consumer Staples Select Sector SPDR Fund,0.001552694407542431
2023-12-06,22160K105,Costco Wholesale Corporation,0.016946676600556994
2023-12-06,22788C105,"CrowdStrike Holdings, Inc. Class A",0.011689253569109808
2023-12-06,23804L103,Datadog Inc Class A,0.011294843383038782
2023-12-06,81369Y506,Energy Select Sector SPDR Fund,0.00019043377842599464
2023-12-06,30303M102,"Facebook, Inc. Class A",0.02767665866255585
2023-12-06,81369Y605,Financial Select Sector SPDR Fund,0.0055718677699664815
2023-12-06,369604301,General Electric Company,0.01378812860657199
2023-12-06,38141G104,"Goldman Sachs Group, Inc.",0.013913395020704484
2023-12-06,81369Y209,Health Care Select Sector SPDR Fund,0.006752064314251523
2023-12-06,81369Y704,Industrial Select Sector SPDR Fund,0.004541395744429263
2023-12-06,46625H100,JPMorgan Chase & Co.,0.013991186672836504
2023-12-06,539439109,Lloyds Banking Group plc Sponsored ADR,0.01490121648263256
2023-12-06,548661107,"Lowe's Companies, Inc.",0.014313687241440606
2023-12-06,55261F104,M&T Bank Corporation,0.01718552673151285
2023-12-06,81369Y100,Materials Select Sector SPDR Fund,0.0015080327925556971
2023-12-06,580135101,McDonald's Corporation,0.015672739488012444
2023-12-06,594918104,Microsoft Corporation,0.032153572892583394
2023-12-06,000496514,Moncler SpA,0.007149001403815355
2023-12-06,682189105,ON Semiconductor Corporation,0.014939903066358704
2023-12-06,743315103,Progressive Corporation,0.019898876773711823
2023-12-06,81369Y860,Real Estate Select Sector SPDR Fund,8.818402167864702e-05
2023-12-06,75886F107,"Regeneron Pharmaceuticals, Inc.",0.015544380937079723
2023-12-06,776696106,"Roper Technologies, Inc.",0.02053737977380977
2023-12-06,78409V104,"S&P Global, Inc.",0.019953651768458695
2023-12-06,78462F103,SPDR S&P 500 ETF Trust,0.16969316621730382
2023-12-06,81762P102,"ServiceNow, Inc.",0.023931395147589483
2023-12-06,824348106,Sherwin-Williams Company,0.021330443115621312
2023-12-06,863667101,Stryker Corporation,0.01037373535380432
2023-12-06,81369Y803,Technology Select Sector SPDR Fund,0.010628348407696674
2023-12-06,CASHUSD,U.S. Dollar,0.11417447949017509
2023-12-06,907818108,Union Pacific Corporation,0.02058214600996644
2023-12-06,91324P102,UnitedHealth Group Incorporated,0.02455158944294925
2023-12-06,81369Y886,Utilities Select Sector SPDR Fund,0.00014802733088002784
2023-12-06,92826C839,Visa Inc. Class A,0.009754843010781491
2023-12-06,929160109,Vulcan Materials Company,0.012071620696064163
2023-12-06,931142103,Walmart Inc.,0.013250805902373191
2023-12-06,79466L302,"salesforce.com, inc.",0.019693005560433567
