Date,CUSIP,Name,MV%
2025-03-13,81369Y852,Communication Services Select Sector SPDR Fund,0.1150908796720781
2025-03-13,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.06492368264926379
2025-03-13,81369Y308,Consumer Staples Select Sector SPDR Fund,0.037437975297988244
2025-03-13,81369Y506,Energy Select Sector SPDR Fund,0.011755029394315303
2025-03-13,81369Y605,Financial Select Sector SPDR Fund,0.15984844398899736
2025-03-13,81369Y209,Health Care Select Sector SPDR Fund,0.1648448034086619
2025-03-13,81369Y704,Industrial Select Sector SPDR Fund,0.12154953885982418
2025-03-13,81369Y100,Materials Select Sector SPDR Fund,0.03433067256350791
2025-03-13,81369Y860,Real Estate Select Sector SPDR Fund,0.002741222156302249
2025-03-13,81369Y803,Technology Select Sector SPDR Fund,0.2660010247559463
2025-03-13,CASHUSD,U.S. Dollar,0.01626125883177822
2025-03-13,81369Y886,Utilities Select Sector SPDR Fund,0.005215468421336498
