Date,CUSIP,Name,MV%
2025-03-10,N07059210,ASML Holding NV,0.02678939017703545
2025-03-10,00724F101,Adobe Inc.,0.019368182595950575
2025-03-10,007903107,Advanced Micro Devices Inc.,0.015977434228980653
2025-03-10,02005N100,Ally Financial Inc,0.01711442473506864
2025-03-10,02079K305,Alphabet Inc,0.034106726226316476
2025-03-10,023135106,Amazon.com Inc.,0.03360988113194534
2025-03-10,031100100,Ametek Inc,0.011216885335915432
2025-03-10,03769M106,Apollo Global Management Inc,0.013222411434057967
2025-03-10,037833100,Apple Inc,0.030861970357210448
2025-03-10,09857L108,Booking Holdings Inc,0.018870828743056314
2025-03-10,15135B101,Centene Corp.,0.009576192094530067
2025-03-10,125523100,Cigna Group (The),0.02112140686316874
2025-03-10,81369Y852,Communication Services Select Sector SPDR Fund,0.004871500647649163
2025-03-10,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.002732764609536145
2025-03-10,81369Y308,Consumer Staples Select Sector SPDR Fund,0.00166503945654388
2025-03-10,22160K105,Costco Wholesale Corp,0.007923150859823121
2025-03-10,22788C105,Crowdstrike Holdings Inc,0.0065472982271298705
2025-03-10,23804L103,Datadog Inc,0.008295996663319441
2025-03-10,24703L202,Dell Technologies Inc,0.01809724021037921
2025-03-10,253868103,Digital Realty Trust Inc,0.014046324663980442
2025-03-10,00B8KQN82,Eaton Corporation plc,0.014417887972033064
2025-03-10,81369Y506,Energy Select Sector SPDR Fund,0.0005601431339560957
2025-03-10,001158514,Ferrari N.V.,0.016214346114580606
2025-03-10,81369Y605,Financial Select Sector SPDR Fund,0.006871101828824518
2025-03-10,00BWT6H89,Flutter Entertainment Plc,0.013262168792812683
2025-03-10,369604301,GE Aerospace,0.020159429289034334
2025-03-10,36828A101,GE Vernova Inc.,0.00973469157275402
2025-03-10,38141G104,"Goldman Sachs Group, Inc.",0.009016218546748344
2025-03-10,81369Y209,Health Care Select Sector SPDR Fund,0.006886767351682282
2025-03-10,437076102,"Home Depot, Inc.",0.013501285298679501
2025-03-10,81369Y704,Industrial Select Sector SPDR Fund,0.005042432912281883
2025-03-10,46625H100,JPMorgan Chase & Co.,0.00959919221942949
2025-03-10,532457108,Lilly(Eli) & Co,0.021986847507540964
2025-03-10,548661107,"Lowe`s Cos., Inc.",0.016955522489680554
2025-03-10,573874104,Marvell Technology Inc,0.007169266120781052
2025-03-10,81369Y100,Materials Select Sector SPDR Fund,0.0014582715134388332
2025-03-10,580135101,McDonald`s Corp,0.012777788282258007
2025-03-10,30303M102,Meta Platforms Inc,0.03232470410686249
2025-03-10,595112103,Micron Technology Inc.,0.01762877960194386
2025-03-10,594918104,Microsoft Corporation,0.03384668702618632
2025-03-10,62944T105,NVR Inc.,0.03181190731296433
2025-03-10,68389X105,Oracle Corp.,0.022709454196546994
2025-03-10,743315103,Progressive Corp.,0.03603725283884227
2025-03-10,74762E102,"Quanta Services, Inc.",0.011541038709094724
2025-03-10,81369Y860,Real Estate Select Sector SPDR Fund,8.91599311769353e-05
2025-03-10,75886F107,"Regeneron Pharmaceuticals, Inc.",0.014210197904104863
2025-03-10,776696106,Roper Technologies Inc,0.021384551610117125
2025-03-10,78409V104,S&P Global Inc,0.028988467095817788
2025-03-10,79466L302,Salesforce Inc,0.01822277637595929
2025-03-10,81762P102,ServiceNow Inc,0.012461881036807631
2025-03-10,824348106,Sherwin-Williams Co.,0.02199452128193137
2025-03-10,863667101,Stryker Corp.,0.011376561318224102
2025-03-10,87256C101,TKO Group Holdings Inc,0.00738111104998141
2025-03-10,874039100,Taiwan Semiconductor Manufacturing,0.01718305414001047
2025-03-10,81369Y803,Technology Select Sector SPDR Fund,0.011089345933650565
2025-03-10,CASHUSD,U.S. Dollar,0.06049986497732321
2025-03-10,907818108,Union Pacific Corp.,0.0271060923576782
2025-03-10,91324P102,Unitedhealth Group Inc,0.022616340787679972
2025-03-10,81369Y886,Utilities Select Sector SPDR Fund,0.00016564329581944184
2025-03-10,92826C839,Visa Inc,0.011582057365021348
2025-03-10,929160109,Vulcan Materials Co,0.012903070068576526
2025-03-10,931142103,Walmart Inc,0.01228677271263096
