Date,CUSIP,Name,MV%
2026-01-02,02005N100,Ally Financial Inc,0.008512855353780277
2026-01-02,02079K305,Alphabet Inc,0.037028335913836787
2026-01-02,023135106,Amazon.com Inc.,0.04233801118615106
2026-01-02,031100100,Ametek Inc,0.016009527230412286
2026-01-02,03769M106,Apollo Global Management Inc,0.01148389513634272
2026-01-02,037833100,Apple Inc,0.031118451573448648
2026-01-02,097023105,Boeing Co.,0.017841121309629497
2026-01-02,09857L108,Booking Holdings Inc,0.01895290244054404
2026-01-02,101137107,Boston Scientific Corp.,0.014752880939810031
2026-01-02,14448C104,Carrier Global Corp,0.011337988549700567
2026-01-02,81369Y852,Communication Services Select Sector SPDR Fund,0.003121610537786855
2026-01-02,81369Y407,Consumer Discretionary Select Sector SPDR Fund,0.0016855094708734498
2026-01-02,81369Y308,Consumer Staples Select Sector SPDR Fund,0.0008298303598996091
2026-01-02,22160K105,Costco Wholesale Corp,0.021296736163982973
2026-01-02,253868103,Digital Realty Trust Inc,0.012557410502495508
2026-01-02,26884L109,EQT Corp,0.014370730654042131
2026-01-02,00B8KQN82,Eaton Corporation plc,0.007283535394375644
2026-01-02,81369Y506,Energy Select Sector SPDR Fund,0.00032506762714563995
2026-01-02,001158514,Ferrari N.V.,0.010592718498067212
2026-01-02,81369Y605,Financial Select Sector SPDR Fund,0.003324768903667799
2026-01-02,369604301,GE Aerospace,0.005139041471318051
2026-01-02,81369Y209,Health Care Select Sector SPDR Fund,0.0004152623222679502
2026-01-02,437076102,"Home Depot, Inc.",0.01939249142833743
2026-01-02,81369Y704,Industrial Select Sector SPDR Fund,0.020249185263010464
2026-01-02,47233W109,Jefferies Financial Group Inc,0.015251297198901491
2026-01-02,548661107,"Lowe`s Cos., Inc.",0.017800470054066132
2026-01-02,81369Y100,Materials Select Sector SPDR Fund,0.0011494505229758861
2026-01-02,30303M102,Meta Platforms Inc,0.04110441870590771
2026-01-02,594918104,Microsoft Corporation,0.026100010903888436
2026-01-02,67066G104,NVIDIA Corp,0.019331154051046608
2026-01-02,62944T105,NVR Inc.,0.025915936464420423
2026-01-02,64110L106,Netflix Inc.,0.009151979965826784
2026-01-02,67103H107,"O`Reilly Automotive, Inc.",0.00932783870376535
2026-01-02,697435105,Palo Alto Networks Inc,0.009260208259322507
2026-01-02,743315103,Progressive Corp.,0.017936932589437703
2026-01-02,81369Y860,Real Estate Select Sector SPDR Fund,7.188516311139618e-05
2026-01-02,776696106,Roper Technologies Inc,0.017018661048176675
2026-01-02,000886286,Royal Caribbean Group,0.009833153303794319
2026-01-02,78409V104,S&P Global Inc,0.01825292110980107
2026-01-02,79466L302,Salesforce Inc,0.018737193544699365
2026-01-02,81762P102,ServiceNow Inc,0.01378088244900215
2026-01-02,824348106,Sherwin-Williams Co.,0.01692516405048944
2026-01-02,863667101,Stryker Corp.,0.018285160839963215
2026-01-02,87256C101,TKO Group Holdings Inc,0.011051943279548535
2026-01-02,81369Y803,Technology Select Sector SPDR Fund,0.0048808209931281545
2026-01-02,CASHUSD,U.S. Dollar,0.28923848500608285
2026-01-02,907818108,Union Pacific Corp.,0.01672043019254922
2026-01-02,91324P102,Unitedhealth Group Inc,0.0001458531801316664
2026-01-02,81369Y886,Utilities Select Sector SPDR Fund,7.686977075656481e-05
2026-01-02,92826C839,Visa Inc,0.01480343020198309
2026-01-02,929160109,Vulcan Materials Co,0.009638139430762176
2026-01-02,931142103,Walmart Inc,0.016058981659120425
