Date,CUSIP,Name,MV%
2022-11-29,031100100,"AMETEK, Inc.",0.014790589044271357
2022-11-29,N07059210,ASML Holding NV ADR,0.01997388191152139
2022-11-29,002824100,Abbott Laboratories,0.025665275338955167
2022-11-29,00724F101,Adobe Inc.,0.015975045095740516
2022-11-29,007903107,"Advanced Micro Devices, Inc.",0.016355969543670454
2022-11-29,009066101,"Airbnb, Inc. Class A",0.00836555695639228
2022-11-29,02079K305,Alphabet Inc. Class A,0.019435126803986007
2022-11-29,023135106,"Amazon.com, Inc.",0.01873668623543414
2022-11-29,024013104,"American Assets Trust, Inc.",0.009534513194519482
2022-11-29,032095101,Amphenol Corporation Class A,0.014467451006194225
2022-11-29,037833100,Apple Inc.,0.013802540646096385
2022-11-29,053484101,"AvalonBay Communities, Inc.",0.011787219832309657
2022-11-29,060505104,Bank of America Corp,0.016811114804653436
2022-11-29,09260D107,Blackstone Group Inc.,0.013697751555524787
2022-11-29,09857L108,Booking Holdings Inc.,0.020302339922637965
2022-11-29,14448C104,Carrier Global Corp.,0.013265769744721666
2022-11-29,150870103,Celanese Corporation,0.007284624704609662
2022-11-29,15135B101,Centene Corporation,0.02197007957897713
2022-11-29,171779309,Ciena Corporation,0.014734714949051647
2022-11-29,22052L104,Corteva Inc,0.006410941348477297
2022-11-29,22788C105,"CrowdStrike Holdings, Inc. Class A",0.008333665874766619
2022-11-29,22822V101,Crown Castle International Corp,0.008000664319108243
2022-11-29,235851102,Danaher Corporation,0.020855904684850726
2022-11-29,23804L103,Datadog Inc Class A,0.008806855909167188
2022-11-29,244199105,Deere & Company,0.010144642210616527
2022-11-29,28176E108,Edwards Lifesciences Corporation,0.01151551299304902
2022-11-29,518439104,Estee Lauder Companies Inc. Class A,0.012979986544364764
2022-11-29,30303M102,"Facebook, Inc. Class A",0.009128326063804926
2022-11-29,313745101,Federal Realty Investment Trust,0.01503352489420244
2022-11-29,369604301,General Electric Company,0.014779747801915292
2022-11-29,38141G104,"Goldman Sachs Group, Inc.",0.013241039059240994
2022-11-29,438516106,Honeywell International Inc.,0.020254431408671916
2022-11-29,452327109,"Illumina, Inc.",0.009296537859990043
2022-11-29,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.0009706362701999142
2022-11-29,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0015694495598589987
2022-11-29,46137V373,Invesco S&P 500 Equal Weight Consumer Staples ETF,0.0011216228563816328
2022-11-29,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0027910879093822408
2022-11-29,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.004326633424843897
2022-11-29,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.004132195599404854
2022-11-29,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0009183711296637223
2022-11-29,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.0014089876703448588
2022-11-29,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.004597865780022636
2022-11-29,46625H100,JPMorgan Chase & Co.,0.01511896078555486
2022-11-29,46982L108,Jacobs Engineering Group Inc.,0.017475723220335523
2022-11-29,478160104,Johnson & Johnson,0.019748631377370086
2022-11-29,538034109,"Live Nation Entertainment, Inc.",0.010599758714988486
2022-11-29,539439109,Lloyds Banking Group plc Sponsored ADR,0.01802337849898284
2022-11-29,55261F104,M&T Bank Corporation,0.02777020175269281
2022-11-29,57636Q104,Mastercard Incorporated Class A,0.013814158316950098
2022-11-29,594918104,Microsoft Corporation,0.020387675165851802
2022-11-29,693475105,"PNC Financial Services Group, Inc.",0.011816810385053392
2022-11-29,701094104,Parker-Hannifin Corporation,0.009309061364091013
2022-11-29,743315103,Progressive Corporation,0.018852834187360234
2022-11-29,75513E101,Raytheon Technologies Corporation,0.01653036401122574
2022-11-29,75886F107,"Regeneron Pharmaceuticals, Inc.",0.014817016369802448
2022-11-29,776696106,"Roper Technologies, Inc.",0.02017743558265505
2022-11-29,78410G104,SBA Communications Corp. Class A,0.01312890265455275
2022-11-29,81762P102,"ServiceNow, Inc.",0.017118091627335054
2022-11-29,824348106,Sherwin-Williams Company,0.020840203575231597
2022-11-29,863667101,Stryker Corporation,0.010126928138225718
2022-11-29,872590104,"T-Mobile US, Inc.",0.01356236543082361
2022-11-29,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.009239110907775036
2022-11-29,883556102,Thermo Fisher Scientific Inc.,0.023282071200337904
2022-11-29,CASHUSD,U.S. Dollar,0.0734376215776074
2022-11-29,907818108,Union Pacific Corporation,0.021720831652926268
2022-11-29,91324P102,UnitedHealth Group Incorporated,0.02462276191950067
2022-11-29,92826C839,Visa Inc. Class A,0.009919564216131369
2022-11-29,929160109,Vulcan Materials Company,0.010519815336341654
2022-11-29,931142103,Walmart Inc.,0.014956255880380846
2022-11-29,79466L302,"salesforce.com, inc.",0.01483012938442941
