Date,CUSIP,Name,MV%
2022-12-15,031100100,"AMETEK, Inc.",0.015000329395795752
2022-12-15,N07059210,ASML Holding NV ADR,0.020633110337749002
2022-12-15,002824100,Abbott Laboratories,0.027049711824974183
2022-12-15,00724F101,Adobe Inc.,0.016386860991498824
2022-12-15,007903107,"Advanced Micro Devices, Inc.",0.015120047581140234
2022-12-15,009066101,"Airbnb, Inc. Class A",0.00810419536090477
2022-12-15,02079K305,Alphabet Inc. Class A,0.01891755533982545
2022-12-15,023135106,"Amazon.com, Inc.",0.018286091397604898
2022-12-15,024013104,"American Assets Trust, Inc.",0.009295834841531438
2022-12-15,032095101,Amphenol Corporation Class A,0.014896226625930986
2022-12-15,037833100,Apple Inc.,0.01360960436457418
2022-12-15,053484101,"AvalonBay Communities, Inc.",0.01187932835525004
2022-12-15,060505104,Bank of America Corp,0.014720014359982426
2022-12-15,09260D107,Blackstone Group Inc.,0.012256561603571267
2022-12-15,09857L108,Booking Holdings Inc.,0.020175160786877696
2022-12-15,14448C104,Carrier Global Corp.,0.013198354436522494
2022-12-15,150870103,Celanese Corporation,0.00720684414703243
2022-12-15,15135B101,Centene Corporation,0.021313370620548416
2022-12-15,171779309,Ciena Corporation,0.01686407688597609
2022-12-15,22052L104,Corteva Inc,0.006005175610830058
2022-12-15,22788C105,"CrowdStrike Holdings, Inc. Class A",0.007081305003992693
2022-12-15,22822V101,Crown Castle International Corp,0.008093623797936812
2022-12-15,235851102,Danaher Corporation,0.022176060010764376
2022-12-15,23804L103,Datadog Inc Class A,0.009759165479239412
2022-12-15,244199105,Deere & Company,0.010082778469899311
2022-12-15,28176E108,Edwards Lifesciences Corporation,0.011539058921411778
2022-12-15,518439104,Estee Lauder Companies Inc. Class A,0.014816610000527369
2022-12-15,30303M102,"Facebook, Inc. Class A",0.00987759337673205
2022-12-15,313745101,Federal Realty Investment Trust,0.014554666904240881
2022-12-15,369604301,General Electric Company,0.013866488945986959
2022-12-15,38141G104,"Goldman Sachs Group, Inc.",0.012310401796661891
2022-12-15,438516106,Honeywell International Inc.,0.01991595955227638
2022-12-15,452327109,"Illumina, Inc.",0.009429746193246213
2022-12-15,46137Y609,Invesco S&P 500 Equal Weight Communication Services ETF,0.000952862916225579
2022-12-15,46137V381,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,0.0015770836516414556
2022-12-15,46137V373,Invesco S&P 500 Equal Weight Consumer Staples ETF,0.0011367729221993495
2022-12-15,46137V340,Invesco S&P 500 Equal Weight Financials ETF,0.0027256451128508438
2022-12-15,46137V332,Invesco S&P 500 Equal Weight Health Care ETF,0.0044775187813314386
2022-12-15,46137V324,Invesco S&P 500 Equal Weight Industrials ETF,0.004134082277311377
2022-12-15,46137V316,Invesco S&P 500 Equal Weight Materials ETF,0.0009134358249345425
2022-12-15,46137V290,Invesco S&P 500 Equal Weight Real Estate ETF,0.001428759198127092
2022-12-15,46137V282,Invesco S&P 500 Equal Weight Technology ETF,0.0046251541038340215
2022-12-15,46625H100,JPMorgan Chase & Co.,0.014688314333440507
2022-12-15,46982L108,Jacobs Engineering Group Inc.,0.017359371472741136
2022-12-15,478160104,Johnson & Johnson,0.02029889645939724
2022-12-15,538034109,"Live Nation Entertainment, Inc.",0.010812245639412271
2022-12-15,539439109,Lloyds Banking Group plc Sponsored ADR,0.018213116822165896
2022-12-15,55261F104,M&T Bank Corporation,0.023363198146271538
2022-12-15,57636Q104,Mastercard Incorporated Class A,0.014215159913224164
2022-12-15,594918104,Microsoft Corporation,0.0215413410241903
2022-12-15,693475105,"PNC Financial Services Group, Inc.",0.011009967590345565
2022-12-15,701094104,Parker-Hannifin Corporation,0.009342651763246676
2022-12-15,743315103,Progressive Corporation,0.018717971268924154
2022-12-15,75513E101,Raytheon Technologies Corporation,0.017040333139010506
2022-12-15,75886F107,"Regeneron Pharmaceuticals, Inc.",0.01501100359529738
2022-12-15,776696106,"Roper Technologies, Inc.",0.020786537293222933
2022-12-15,78410G104,SBA Communications Corp. Class A,0.013120101410780486
2022-12-15,81762P102,"ServiceNow, Inc.",0.01762298607829024
2022-12-15,824348106,Sherwin-Williams Company,0.021482412991502064
2022-12-15,863667101,Stryker Corporation,0.01113606390313951
2022-12-15,872590104,"T-Mobile US, Inc.",0.01304676027629266
2022-12-15,874039100,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",0.009217361880360136
2022-12-15,883556102,Thermo Fisher Scientific Inc.,0.024359608277496884
2022-12-15,CASHUSD,U.S. Dollar,0.07489274434033587
2022-12-15,907818108,Union Pacific Corporation,0.022102059069988675
2022-12-15,91324P102,UnitedHealth Group Incorporated,0.02509398733826403
2022-12-15,92826C839,Visa Inc. Class A,0.010059890522891015
2022-12-15,929160109,Vulcan Materials Company,0.010777539828670033
2022-12-15,931142103,Walmart Inc.,0.014492982347505519
2022-12-15,79466L302,"salesforce.com, inc.",0.013005397753223857
